"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Stephen Gibson","D","MISS","19.538","65","2","3","3","5","8","58","3.45","0.03","0.05","0.05","0.08","0.12","0.89","2.3","0.04","961.82","14.8","0.12","0.19","0.19","0.31","0.5","3.62","0.14","13.14","13.61","52.91","49.21","-8.82","48.91","45","47","0","1","0.0","1","1","100.0","1","56","1.79","0","0","0.0"
"","Patrick Sanvido","D","WSR/SBY","20.217","52","2","3","2","5","7","43","4.65","0.04","0.06","0.04","0.1","0.13","0.83","1.73","0.03","752.96","14.48","0.16","0.24","0.16","0.4","0.56","3.43","0.14","12.78","13.68","46.9","49.44","13.33","55.22","37","30","1","1","100.0","0","2","0.0","1","40","2.5","0","0","0.0"
"","Calvin Martin","LW","SSM","17.0","39","4","1","2","5","7","25","16.0","0.1","0.03","0.05","0.13","0.18","0.64","2.43","0.06","294.29","7.55","0.82","0.2","0.41","1.02","1.43","5.1","0.5","13.37","12.95","53.39","49.89","13.66","70.59","12","5","3","7","42.86","0","3","0.0","1","15","6.67","1","4","25.0"
"","Nicolas Mattinen","D","LDN","18.533","66","2","3","2","5","7","103","1.94","0.03","0.05","0.03","0.08","0.11","1.56","4.54","0.07","913.78","13.85","0.13","0.2","0.13","0.33","0.46","6.76","0.3","13.17","13.64","60.38","49.31","-5.46","56.76","42","32","0","3","0.0","0","1","0.0","2","99","2.02","0","0","0.0"
"","Alex Black","D","PBO/SAR","19.009","65","1","4","2","5","7","43","2.33","0.02","0.06","0.03","0.08","0.11","0.66","1.97","0.03","923.79","14.21","0.06","0.26","0.13","0.32","0.45","2.79","0.13","13.14","13.7","49.27","50.45","-10.29","42.55","40","54","0","0","0.0","0","3","0.0","1","40","2.5","0","0","0.0"
"","Ben Fanjoy","C","OTT","19.352","24","4","1","2","5","7","28","14.29","0.17","0.04","0.08","0.21","0.29","1.17","3.57","0.15","244.39","10.18","0.98","0.25","0.49","1.23","1.72","6.87","0.88","13.76","13.82","48.47","47.19","3.21","52.17","12","11","1","5","20.0","2","5","40.0","1","18","5.56","43","78","55.13"
"","Nolan Gardiner","C","OTT","18.018","47","2","3","2","5","7","21","9.52","0.04","0.06","0.04","0.11","0.15","0.45","2.35","0.05","420.22","8.94","0.29","0.43","0.29","0.71","1.0","3.0","0.34","12.54","13.19","42.62","50.35","-18.83","31.43","11","24","0","1","0.0","2","7","28.57","0","13","0.0","7","16","43.75"
"","Daniel Robertson","D","WSR/OSH","19.283","53","1","4","2","5","7","53","1.89","0.02","0.08","0.04","0.09","0.13","1.0","2.85","0.05","743.48","14.03","0.08","0.32","0.16","0.4","0.56","4.28","0.23","13.08","13.53","50.37","48.94","7.32","51.56","33","31","0","1","0.0","0","3","0.0","1","49","2.04","0","0","0.0"
"","Markus Niemelainen","D","SAG","18.273","59","2","3","2","5","7","52","3.85","0.03","0.05","0.03","0.08","0.12","0.88","2.91","0.05","878.61","14.89","0.14","0.2","0.14","0.34","0.48","3.55","0.2","13.64","14.0","47.58","51.72","6.61","50.0","44","44","0","1","0.0","0","4","0.0","2","47","4.26","0","1","0.0"
"","Jake Bricknell","RW","GUE","19.171","26","3","2","1","5","6","34","8.82","0.12","0.08","0.04","0.19","0.23","1.31","2.38","0.09","254.83","9.8","0.71","0.47","0.24","1.18","1.41","8.01","0.56","13.46","13.51","40.85","52.62","-10.32","38.1","8","13","0","0","0.0","2","7","28.57","1","27","3.7","4","8","50.0"
"","Robert Proner","D","SAG/BAR","17.514","50","2","3","1","5","6","39","5.13","0.04","0.06","0.02","0.1","0.12","0.78","1.36","0.03","631.05","12.62","0.19","0.29","0.1","0.48","0.57","3.71","0.13","12.72","13.93","43.67","51.77","-13.64","36.36","20","35","0","1","0.0","0","1","0.0","2","37","5.41","0","0","0.0"
"","Justin Pringle","LW","KGN","16.523","63","3","2","1","5","6","54","5.56","0.05","0.03","0.02","0.08","0.1","0.86","4.42","0.07","589.52","9.36","0.31","0.2","0.1","0.51","0.61","5.5","0.45","13.72","13.33","43.31","49.88","-5.18","40.0","12","18","1","2","50.0","2","11","18.18","0","41","0.0","5","12","41.67"
"","Rhys Forhan","C","NB","16.663","44","2","3","1","5","6","24","8.33","0.05","0.07","0.02","0.11","0.14","0.55","2.24","0.05","374.26","8.51","0.32","0.48","0.16","0.8","0.96","3.85","0.36","13.38","13.57","39.14","47.2","-5.36","32.0","8","17","1","6","16.67","0","3","0.0","1","15","6.67","17","46","36.96"
"","Pavel Demin","C","NIAG","17.41","57","3","2","1","5","6","57","5.26","0.05","0.04","0.02","0.09","0.11","1.0","4.23","0.07","497.73","8.73","0.36","0.24","0.12","0.6","0.72","6.87","0.51","12.66","13.68","42.96","51.56","-24.06","25.71","9","26","0","4","0.0","0","4","0.0","3","49","6.12","63","152","41.45"
"","Cameron Lizotte","D","ER/BAR","19.061","49","2","3","1","5","6","37","5.41","0.04","0.06","0.02","0.1","0.12","0.76","1.66","0.03","633.15","12.92","0.19","0.28","0.09","0.47","0.57","3.51","0.16","12.81","13.66","46.91","51.71","-17.04","38.33","23","37","0","0","0.0","0","2","0.0","2","35","5.71","0","0","0.0"
"","Dane Johnstone","RW","FLNT","18.536","35","0","5","0","5","5","29","0.0","0.0","0.14","0.0","0.14","0.14","0.83","3.74","0.11","321.17","9.18","0.0","0.93","0.0","0.93","0.93","5.42","0.7","13.22","13.27","45.7","49.38","0.77","47.83","11","12","0","5","0.0","0","8","0.0","0","16","0.0","13","26","50.0"
"","Josh Nelson","C","LDN","17.306","39","4","1","0","5","5","25","16.0","0.1","0.03","0.0","0.13","0.13","0.64","3.26","0.08","325.56","8.35","0.74","0.18","0.0","0.92","0.92","4.61","0.6","13.37","13.35","59.56","49.11","-26.42","40.91","9","13","0","6","0.0","2","3","66.67","2","16","12.5","30","63","47.62"
"","Peter Stratis","D","OTT","16.66","49","1","3","8","4","12","38","2.63","0.02","0.06","0.16","0.08","0.24","0.78","1.63","0.03","668.36","13.64","0.09","0.27","0.72","0.36","1.08","3.41","0.15","13.19","13.64","48.92","49.96","3.29","50.85","30","29","0","0","0.0","0","2","0.0","1","36","2.78","0","1","0.0"
"","Brandon Prophet","D","PBO","20.285","60","1","3","7","4","11","73","1.37","0.02","0.05","0.12","0.07","0.18","1.22","2.88","0.05","1005.74","16.76","0.06","0.18","0.42","0.24","0.66","4.36","0.17","13.05","13.73","49.19","49.56","-10.81","44.55","45","56","1","3","33.33","0","0","0.0","0","70","0.0","0","0","0.0"
"","Tyler Tucker","D","BAR","16.542","62","0","4","6","4","10","72","0.0","0.0","0.06","0.1","0.06","0.16","1.16","2.24","0.04","854.25","13.78","0.0","0.28","0.42","0.28","0.7","5.06","0.16","12.47","13.53","42.16","49.26","4.07","42.86","36","48","0","1","0.0","0","0","0.0","0","71","0.0","0","0","0.0"
"","Liam Murray","D","KGN","19.217","68","2","2","5","4","9","65","3.08","0.03","0.03","0.07","0.06","0.13","0.96","2.39","0.04","984.92","14.48","0.12","0.12","0.3","0.24","0.55","3.96","0.15","13.47","13.47","45.36","49.37","0.4","45.45","30","36","0","0","0.0","0","2","0.0","2","63","3.17","0","0","0.0"
"","Kelton Hatcher","D","SAR","17.41","58","0","4","4","4","8","22","0.0","0.0","0.07","0.07","0.07","0.14","0.38","0.97","0.02","781.9","13.48","0.0","0.31","0.31","0.31","0.61","1.69","0.07","12.88","13.68","49.43","49.8","-7.11","45.45","40","48","0","0","0.0","0","1","0.0","0","21","0.0","2","2","100.0"
"","Joshua Dame","LW","NIAG","18.533","61","2","2","3","4","7","28","7.14","0.03","0.03","0.05","0.07","0.11","0.46","2.59","0.04","493.85","8.1","0.24","0.24","0.36","0.49","0.85","3.4","0.32","12.51","13.5","39.6","50.53","-19.44","27.78","10","26","1","3","33.33","0","7","0.0","1","18","5.56","15","24","62.5"
"","Connor Schlichting","D","SAR","19.332","68","1","3","3","4","7","40","2.5","0.01","0.04","0.04","0.06","0.1","0.59","2.26","0.03","962.12","14.15","0.06","0.19","0.19","0.25","0.44","2.49","0.14","12.65","13.72","49.07","50.7","-11.54","41.07","46","66","0","1","0.0","0","2","0.0","1","37","2.7","2","6","33.33"
"","Michael Little","LW","MISS","16.567","48","1","3","3","4","7","30","3.33","0.02","0.06","0.06","0.08","0.15","0.62","2.45","0.05","394.56","8.22","0.15","0.46","0.46","0.61","1.06","4.56","0.37","13.06","13.16","48.9","47.23","-16.57","40.0","10","15","0","1","0.0","0","7","0.0","1","22","4.55","63","120","52.5"
"","William Lochead","D","NIAG","18.464","52","2","2","3","4","7","58","3.45","0.04","0.04","0.06","0.08","0.13","1.12","1.73","0.03","788.41","15.16","0.15","0.15","0.23","0.3","0.53","4.41","0.13","12.84","14.03","46.39","51.37","3.54","48.19","40","43","0","1","0.0","1","2","50.0","1","55","1.82","4","7","57.14"
"","Kyle Gentles","D","KIT","18.297","60","1","3","3","4","7","33","3.03","0.02","0.05","0.05","0.07","0.12","0.55","2.11","0.04","797.98","13.3","0.08","0.23","0.23","0.3","0.53","2.48","0.16","13.02","13.22","48.18","49.57","-4.5","44.59","33","41","0","1","0.0","1","2","50.0","0","30","0.0","0","1","0.0"
"","Jack Phibbs","LW","FLNT","17.534","54","2","2","3","4","7","53","3.77","0.04","0.04","0.06","0.07","0.13","0.98","4.77","0.09","463.0","8.57","0.26","0.26","0.39","0.52","0.91","6.87","0.62","13.01","13.66","47.28","51.52","-3.27","45.16","14","17","1","5","20.0","0","7","0.0","1","41","2.44","11","46","23.91"
"","Louis Latta","LW","SAR","18.109","57","3","1","2","4","6","39","7.69","0.05","0.02","0.04","0.07","0.11","0.68","4.74","0.08","479.16","8.41","0.38","0.13","0.25","0.5","0.75","4.88","0.59","13.22","13.49","49.0","53.0","-11.77","40.54","15","22","1","9","11.11","0","4","0.0","2","26","7.69","2","8","25.0"
"","Hakon Nilsen","D","FLNT","18.612","43","3","1","2","4","6","21","14.29","0.07","0.02","0.05","0.09","0.14","0.49","0.66","0.02","468.8","10.9","0.38","0.13","0.26","0.51","0.77","2.69","0.08","13.46","13.41","49.1","50.3","7.28","57.58","19","14","0","0","0.0","0","1","0.0","3","20","15.0","0","0","0.0"
"","Matthew Titus","RW","MISS","17.339","51","3","1","1","4","5","21","14.29","0.06","0.02","0.02","0.08","0.1","0.41","2.07","0.04","400.13","7.85","0.45","0.15","0.15","0.6","0.75","3.15","0.31","12.91","13.78","49.2","48.74","-31.37","27.27","6","16","1","2","50.0","1","5","20.0","1","14","7.14","0","0","0.0"
"","Ben Garagan","C","HAM/SBY","17.692","45","1","3","1","4","5","31","3.23","0.02","0.07","0.02","0.09","0.11","0.69","3.14","0.07","390.61","8.68","0.15","0.46","0.15","0.61","0.77","4.76","0.48","13.01","13.18","46.31","47.98","-3.07","46.43","13","15","1","7","14.29","0","3","0.0","0","21","0.0","31","75","41.33"
"","Luke Moncada","LW","GUE","16.299","37","0","4","1","4","5","31","0.0","0.0","0.11","0.03","0.11","0.14","0.84","2.91","0.08","324.85","8.78","0.0","0.74","0.18","0.74","0.92","5.73","0.54","12.96","13.48","37.04","55.66","-6.26","30.43","7","16","0","5","0.0","0","1","0.0","0","25","0.0","24","60","40.0"
"","Kyle Auger","D","OTT","17.703","46","2","2","1","4","5","37","5.41","0.04","0.04","0.02","0.09","0.11","0.8","1.69","0.04","616.26","13.4","0.19","0.19","0.1","0.39","0.49","3.6","0.16","12.75","13.51","46.73","50.31","-5.08","41.07","23","33","0","2","0.0","0","1","0.0","2","34","5.88","0","0","0.0"
"","Jonathan Yantsis","RW","KIT","17.386","24","3","1","1","4","5","17","17.65","0.12","0.04","0.04","0.17","0.21","0.71","1.51","0.06","241.18","10.05","0.75","0.25","0.25","1.0","1.24","4.23","0.38","13.11","13.03","45.49","50.39","-11.0","33.33","7","14","1","3","33.33","0","2","0.0","2","12","16.67","0","0","0.0"
"","Tyler Angle","C","WSR","15.959","41","2","2","0","4","4","12","16.67","0.05","0.05","0.0","0.1","0.1","0.29","1.54","0.04","327.21","7.98","0.37","0.37","0.0","0.73","0.73","2.2","0.28","13.42","13.24","50.7","50.16","-16.36","33.33","6","12","0","2","0.0","0","6","0.0","2","4","50.0","78","156","50.0"
"","Tyler Burnie","C","KGN","17.599","52","3","1","0","4","4","48","6.25","0.06","0.02","0.0","0.08","0.08","0.92","5.19","0.1","482.54","9.28","0.37","0.12","0.0","0.5","0.5","5.97","0.65","13.52","13.03","44.13","49.44","-10.43","36.0","9","16","3","7","42.86","0","6","0.0","0","35","0.0","141","271","52.03"
"","Trenton Bourque","D","OS","18.265","67","0","3","8","3","11","44","0.0","0.0","0.04","0.12","0.04","0.16","0.66","1.67","0.02","872.61","13.02","0.0","0.21","0.55","0.21","0.76","3.03","0.11","13.28","13.35","61.07","48.96","1.36","62.5","45","27","0","1","0.0","0","0","0.0","0","43","0.0","0","2","0.0"
"","Jacob Paquette","D","KGN","17.309","59","1","2","7","3","10","63","1.59","0.02","0.03","0.12","0.05","0.17","1.07","2.66","0.05","943.5","15.99","0.06","0.13","0.45","0.19","0.64","4.01","0.17","13.92","13.94","45.04","49.94","-18.45","34.33","23","44","0","2","0.0","0","1","0.0","1","60","1.67","0","1","0.0"
"","Andrew Burns","D","WSR/KIT","19.617","65","0","3","6","3","9","44","0.0","0.0","0.05","0.09","0.05","0.14","0.68","2.55","0.04","815.88","12.55","0.0","0.22","0.44","0.22","0.66","3.24","0.19","13.42","13.84","49.34","51.61","-4.94","44.83","26","32","0","1","0.0","0","3","0.0","0","40","0.0","3","11","27.27"
"","Ryan Orban","D","OTT","19.146","66","0","3","5","3","8","40","0.0","0.0","0.05","0.08","0.05","0.12","0.61","1.71","0.03","967.73","14.66","0.0","0.19","0.31","0.19","0.5","2.48","0.11","13.02","13.89","48.75","50.0","0.83","48.08","50","54","0","1","0.0","0","1","0.0","0","38","0.0","1","2","50.0"
"","Mark Shoemaker","D","NB","18.965","68","0","3","4","3","7","74","0.0","0.0","0.04","0.06","0.04","0.1","1.09","2.67","0.04","1043.74","15.35","0.0","0.17","0.23","0.17","0.4","4.25","0.15","13.3","13.85","41.45","49.81","-8.51","34.95","36","67","0","2","0.0","0","2","0.0","0","70","0.0","0","1","0.0"
"","Sean Allen","D","OSH","18.404","50","1","2","4","3","7","22","4.55","0.02","0.04","0.08","0.06","0.14","0.44","1.13","0.02","625.05","12.5","0.1","0.19","0.38","0.29","0.67","2.11","0.11","12.87","13.32","48.26","48.0","4.38","50.0","27","27","1","3","33.33","0","0","0.0","0","19","0.0","0","0","0.0"
"","Stephen Templeton","D","HAM/OSH","19.636","58","1","2","4","3","7","51","1.96","0.02","0.03","0.07","0.05","0.12","0.88","2.7","0.05","750.47","12.94","0.08","0.16","0.32","0.24","0.56","4.08","0.22","12.79","13.37","50.06","48.72","-15.92","39.29","22","34","0","1","0.0","0","4","0.0","1","46","2.17","0","0","0.0"
"","Doug Blaisdell","D","KIT","19.568","15","1","2","3","3","6","9","11.11","0.07","0.13","0.2","0.2","0.4","0.6","0.46","0.03","218.83","14.59","0.27","0.55","0.82","0.82","1.65","2.47","0.13","13.34","13.75","49.09","49.92","-3.33","50.0","11","11","0","0","0.0","0","1","0.0","1","8","12.5","2","3","66.67"
"","Alex Gritz","C","SSM","16.0","37","2","1","2","3","5","33","6.06","0.05","0.03","0.05","0.08","0.14","0.89","3.02","0.08","308.65","8.34","0.39","0.19","0.39","0.58","0.97","6.42","0.59","13.26","12.98","53.92","49.0","-13.16","40.0","8","12","0","6","0.0","1","2","50.0","1","25","4.0","3","4","75.0"
"","Declan Chisholm","D","PBO","16.677","41","1","2","2","3","5","19","5.26","0.02","0.05","0.05","0.07","0.12","0.46","0.74","0.02","490.72","11.97","0.12","0.24","0.24","0.37","0.61","2.32","0.09","12.87","13.34","50.21","46.91","-0.99","50.0","18","18","0","0","0.0","0","1","0.0","1","18","5.56","0","1","0.0"
"","Carter Robertson","D","OTT","16.668","44","1","2","2","3","5","30","3.33","0.02","0.05","0.05","0.07","0.11","0.68","1.16","0.03","572.18","13.0","0.1","0.21","0.21","0.31","0.52","3.15","0.12","12.65","13.49","46.28","50.11","2.92","48.21","27","29","0","1","0.0","0","1","0.0","1","28","3.57","0","0","0.0"
"","Nathan Billitier","D","KGN","20.323","61","0","3","2","3","5","49","0.0","0.0","0.05","0.03","0.05","0.08","0.8","2.15","0.04","1006.72","16.5","0.0","0.18","0.12","0.18","0.3","2.92","0.13","13.82","13.74","45.02","48.74","-8.44","39.51","32","49","0","0","0.0","0","3","0.0","0","46","0.0","1","1","100.0"
"","Marcus Dickerson","RW","MISS","18.648","52","2","1","2","3","5","59","3.39","0.04","0.02","0.04","0.06","0.1","1.13","5.57","0.11","502.58","9.66","0.24","0.12","0.24","0.36","0.6","7.04","0.66","13.7","13.62","51.88","49.75","-2.63","47.37","18","20","1","7","14.29","0","7","0.0","1","45","2.22","0","1","0.0"
"","Conor Ali","D","SBY","17.523","49","0","3","2","3","5","21","0.0","0.0","0.06","0.04","0.06","0.1","0.43","0.83","0.02","538.68","10.99","0.0","0.33","0.22","0.33","0.56","2.34","0.09","12.64","13.18","43.56","49.77","4.59","47.37","18","20","0","0","0.0","0","0","0.0","0","21","0.0","0","0","0.0"
"","Riley Bruce","D","NB","19.168","41","1","2","2","3","5","27","3.7","0.02","0.05","0.05","0.07","0.12","0.66","0.64","0.02","617.56","15.06","0.1","0.19","0.19","0.29","0.49","2.62","0.06","13.42","13.92","42.45","51.23","-2.5","41.94","26","36","0","0","0.0","0","0","0.0","1","27","3.7","0","0","0.0"
"","Carson Edwardson","C","ER","17.271","36","2","1","1","3","4","29","6.9","0.06","0.03","0.03","0.08","0.11","0.81","2.74","0.08","279.19","7.76","0.43","0.21","0.21","0.64","0.86","6.23","0.59","13.58","13.59","52.38","52.05","-3.73","57.14","8","6","0","3","0.0","0","5","0.0","2","21","9.52","7","13","53.85"
"","Jacob Stos","LW","SAR","18.292","29","2","1","1","3","4","23","8.7","0.07","0.03","0.03","0.1","0.14","0.79","2.27","0.08","230.63","7.95","0.52","0.26","0.26","0.78","1.04","5.98","0.59","12.62","13.46","48.47","47.96","12.84","61.54","8","5","0","4","0.0","1","8","12.5","1","11","9.09","0","1","0.0"
"","William Brown","D","OTT","18.371","20","0","3","1","3","4","15","0.0","0.0","0.15","0.05","0.15","0.2","0.75","0.51","0.03","276.45","13.82","0.0","0.65","0.22","0.65","0.87","3.26","0.11","12.72","13.66","47.38","47.7","-5.67","42.86","12","16","0","1","0.0","0","0","0.0","0","14","0.0","0","0","0.0"
"","Jakob Brahaney","D","KGN","17.476","53","1","2","1","3","4","42","2.38","0.02","0.04","0.02","0.06","0.08","0.79","1.67","0.03","670.61","12.65","0.09","0.18","0.09","0.27","0.36","3.76","0.15","13.55","13.2","44.27","48.07","17.83","58.97","23","16","0","1","0.0","0","2","0.0","1","39","2.56","0","0","0.0"
"","Jake Ramalho","D","MISS","18.311","40","0","3","1","3","4","14","0.0","0.0","0.07","0.03","0.07","0.1","0.35","0.4","0.01","398.03","9.95","0.0","0.45","0.15","0.45","0.6","2.11","0.06","12.35","13.72","48.34","49.06","-21.47","29.17","7","17","0","0","0.0","0","0","0.0","0","14","0.0","0","3","0.0"
"","Quinn Hanna","D","GUE","17.424","37","1","2","1","3","4","25","4.0","0.03","0.05","0.03","0.08","0.11","0.68","1.02","0.03","424.0","11.46","0.14","0.28","0.14","0.42","0.57","3.54","0.14","12.98","13.53","41.44","51.52","7.59","44.83","13","16","0","1","0.0","0","2","0.0","1","22","4.55","0","0","0.0"
"","Nolan Makkonen","D","GUE","17.605","28","1","2","1","3","4","21","4.76","0.04","0.07","0.04","0.11","0.14","0.75","0.46","0.02","396.94","14.18","0.15","0.3","0.15","0.45","0.6","3.17","0.07","12.78","14.02","40.1","55.35","-6.23","32.56","14","29","0","0","0.0","0","0","0.0","1","21","4.76","0","0","0.0"
"","Mike Baird","LW","WSR","19.477","18","1","2","0","3","3","12","8.33","0.06","0.11","0.0","0.17","0.17","0.67","1.4","0.08","172.81","9.6","0.35","0.69","0.0","1.04","1.04","4.17","0.49","12.75","12.89","49.37","50.57","-38.07","18.18","2","9","1","2","50.0","0","3","0.0","0","7","0.0","1","2","50.0"
"","Richard Whittaker","LW","LDN","16.438","11","1","2","0","3","3","7","14.29","0.09","0.18","0.0","0.27","0.27","0.64","0.72","0.07","85.31","7.76","0.7","1.41","0.0","2.11","2.11","4.92","0.5","11.98","12.59","53.49","45.09","1.67","60.0","3","2","0","1","0.0","0","0","0.0","1","6","16.67","0","0","0.0"
"","Sam Bitten","C","OTT","16.488","14","2","1","0","3","3","4","50.0","0.14","0.07","0.0","0.21","0.21","0.29","0.37","0.03","104.73","7.48","1.15","0.57","0.0","1.72","1.72","2.29","0.21","13.1","13.45","43.58","49.19","26.06","75.0","3","1","0","0","0.0","2","2","100.0","0","2","0.0","28","59","47.46"
"","Austin McEneny","D","WSR","19.434","60","0","2","9","2","11","51","0.0","0.0","0.03","0.15","0.03","0.18","0.85","1.68","0.03","987.89","16.46","0.0","0.12","0.55","0.12","0.67","3.1","0.1","14.19","13.73","52.95","49.84","-5.52","49.45","45","46","0","0","0.0","0","1","0.0","0","50","0.0","1","1","100.0"
"","Jesse Saban","D","HAM/NB","19.669","61","0","2","5","2","7","47","0.0","0.0","0.03","0.08","0.03","0.11","0.77","1.83","0.03","929.45","15.24","0.0","0.13","0.32","0.13","0.45","3.03","0.12","13.22","13.53","47.11","49.63","-13.2","38.95","37","58","0","2","0.0","0","0","0.0","0","45","0.0","0","0","0.0"
"","Justin MacPherson","D","NIAG","16.23","40","1","1","5","2","7","22","4.55","0.03","0.03","0.12","0.05","0.17","0.55","1.27","0.03","465.02","11.63","0.13","0.13","0.65","0.26","0.9","2.84","0.16","12.3","13.38","44.74","51.96","-9.44","35.9","14","25","1","1","100.0","0","1","0.0","0","20","0.0","0","1","0.0"
"","Liam Ham","D","NIAG","17.616","55","1","1","4","2","6","45","2.22","0.02","0.02","0.07","0.04","0.11","0.82","1.36","0.02","726.95","13.22","0.08","0.08","0.33","0.17","0.5","3.71","0.11","12.49","13.85","45.78","51.67","-4.44","40.0","28","42","0","0","0.0","0","2","0.0","1","43","2.33","0","0","0.0"
"","Theo Calvas","D","SAR/SSM","18.111","53","0","2","4","2","6","23","0.0","0.0","0.04","0.08","0.04","0.11","0.43","1.19","0.02","659.84","12.45","0.0","0.18","0.36","0.18","0.55","2.09","0.11","12.86","13.98","51.67","51.9","-14.32","37.31","25","42","0","0","0.0","0","3","0.0","0","20","0.0","0","0","0.0"
"","Anthony DeMeo","D","SSM","17.252","63","0","2","3","2","5","36","0.0","0.0","0.03","0.05","0.03","0.08","0.57","1.54","0.02","672.83","10.68","0.0","0.18","0.27","0.18","0.45","3.21","0.14","13.03","13.1","53.76","47.81","-13.38","44.68","21","26","0","2","0.0","0","0","0.0","0","34","0.0","0","0","0.0"
"","Cole Cameron","D","OS","18.355","61","1","1","3","2","5","40","2.5","0.02","0.02","0.05","0.03","0.08","0.66","1.73","0.03","712.41","11.68","0.08","0.08","0.25","0.17","0.42","3.37","0.15","13.17","12.97","60.78","47.68","-2.28","60.0","30","20","0","1","0.0","0","1","0.0","1","38","2.63","0","0","0.0"
"","Christopher Cameron","D","BAR","17.301","43","1","1","3","2","5","27","3.7","0.02","0.02","0.07","0.05","0.12","0.63","0.95","0.02","520.2","12.1","0.12","0.12","0.35","0.23","0.58","3.11","0.11","12.25","13.74","39.84","50.04","-7.66","33.33","16","32","0","0","0.0","0","0","0.0","1","27","3.7","0","0","0.0"
"","Sam Field","RW","KGN","18.612","45","1","1","2","2","4","40","2.5","0.02","0.02","0.04","0.04","0.09","0.89","3.54","0.08","378.14","8.4","0.16","0.16","0.32","0.32","0.63","6.35","0.56","14.01","13.5","43.18","51.31","-22.44","23.08","3","10","0","4","0.0","1","8","12.5","0","28","0.0","13","39","33.33"
"","Eric Guest","C","KIT","16.392","43","2","0","2","2","4","29","6.9","0.05","0.0","0.05","0.05","0.09","0.67","3.25","0.08","370.66","8.62","0.32","0.0","0.32","0.32","0.65","4.69","0.53","13.22","13.37","46.15","46.82","-0.15","47.83","11","12","1","7","14.29","1","6","16.67","0","16","0.0","45","112","40.18"
"","Bradey Johnson","C","NIAG","16.729","35","0","2","2","2","4","33","0.0","0.0","0.06","0.06","0.06","0.11","0.94","2.15","0.06","334.71","9.56","0.0","0.36","0.36","0.36","0.72","5.92","0.38","12.45","13.49","41.33","50.42","-18.49","28.57","8","20","0","2","0.0","0","2","0.0","0","29","0.0","89","195","45.64"
"","Tyler MacArthur","D","OS","19.31","24","1","1","1","2","3","21","4.76","0.04","0.04","0.04","0.08","0.12","0.88","0.78","0.03","324.29","13.51","0.19","0.19","0.19","0.37","0.56","3.89","0.14","13.93","13.6","62.32","50.05","-3.52","50.0","13","13","0","0","0.0","0","0","0.0","1","21","4.76","0","0","0.0"
"","Connor Hall","D","KIT","18.566","17","1","1","1","2","3","14","7.14","0.06","0.06","0.06","0.12","0.18","0.82","0.72","0.04","250.84","14.76","0.24","0.24","0.24","0.48","0.72","3.35","0.17","13.5","13.81","50.38","51.76","-14.49","44.44","12","15","0","1","0.0","0","2","0.0","1","11","9.09","0","0","0.0"
"","Ryan Littlejohn","LW","FLNT","16.594","42","1","1","1","2","3","14","7.14","0.02","0.02","0.02","0.05","0.07","0.33","1.46","0.03","323.83","7.71","0.19","0.19","0.19","0.37","0.56","2.59","0.27","13.34","13.23","47.85","50.14","-13.05","38.1","8","13","1","3","33.33","0","4","0.0","0","7","0.0","0","1","0.0"
"","William Ennis","D","OSH","16.293","48","0","2","1","2","3","14","0.0","0.0","0.04","0.02","0.04","0.06","0.29","0.73","0.02","597.67","12.45","0.0","0.2","0.1","0.2","0.3","1.41","0.07","12.64","13.37","47.7","48.09","-16.96","36.73","18","31","0","1","0.0","0","0","0.0","0","13","0.0","0","0","0.0"
"","Gianluca Fuoco","LW","SAG","17.706","53","2","0","0","2","2","26","7.69","0.04","0.0","0.0","0.04","0.04","0.49","2.66","0.05","439.93","8.3","0.27","0.0","0.0","0.27","0.27","3.55","0.36","12.91","13.54","38.59","50.74","-28.96","23.33","7","23","1","3","33.33","1","6","16.67","0","17","0.0","45","122","36.89"
"","Andy Baker","RW","NB","17.339","10","1","1","0","2","2","10","10.0","0.1","0.1","0.0","0.2","0.2","1.0","1.1","0.11","112.51","11.25","0.53","0.53","0.0","1.07","1.07","5.33","0.59","13.86","13.35","39.86","45.98","7.79","36.36","4","7","1","1","100.0","0","1","0.0","0","8","0.0","0","1","0.0"
"","Mitchell Hoelscher","LW","OTT","16.636","6","2","0","0","2","2","6","33.33","0.33","0.0","0.0","0.33","0.33","1.0","0.8","0.13","64.09","10.68","1.87","0.0","0.0","1.87","1.87","5.62","0.75","13.82","13.51","47.55","51.04","46.97","83.33","5","1","1","2","50.0","0","0","0.0","1","4","25.0","0","2","0.0"
"","Drew Hunter","D","NIAG","17.607","51","1","0","5","1","6","34","2.94","0.02","0.0","0.1","0.02","0.12","0.67","1.26","0.02","609.17","11.94","0.1","0.0","0.49","0.1","0.59","3.35","0.12","12.26","13.81","44.03","50.85","-0.93","44.68","21","26","0","0","0.0","0","1","0.0","1","33","3.03","1","1","100.0"
