,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
744,Charlie Connell,D,DRU,18.286,48,0,1,4,1,5,47,0.0,0.0,0.02,0.08,0.02,0.1,0.98,0,0,0.0
745,Taylor Carnevale,C,SHA,20.504,10,2,2,1,4,5,19,10.53,0.2,0.2,0.1,0.4,0.5,1.9,41,67,61.19
746,Jonathan Rizzo,D,DRU,18.281,30,0,2,3,2,5,22,0.0,0.0,0.07,0.1,0.07,0.17,0.73,0,0,0.0
747,Kevin Domingue,RW,SHE,17.288,12,3,1,1,4,5,19,8.335,0.165,0.055,0.055,0.22,0.28,1.165,30,63,23.81
748,Tyler Gaudet,C,GAT,18.448,38,3,2,0,5,5,14,21.43,0.08,0.05,0.0,0.13,0.13,0.37,100,176,56.82
749,Skyler Spiller,D,VDO,19.423,40,4,1,0,5,5,38,10.53,0.1,0.03,0.0,0.12,0.12,0.95,1,2,50.0
750,Brad Yetman,D,PEI,19.332,18,1,2,2,3,5,12,8.33,0.06,0.11,0.11,0.17,0.28,0.67,0,0,0.0
751,Andrew Smith,RW,VIC,18.957,50,1,2,2,3,5,25,4.0,0.02,0.04,0.04,0.06,0.1,0.5,0,3,0.0
752,Nicholas Halagian,LW,BAC,18.615,28,4,0,1,4,5,37,10.81,0.14,0.0,0.04,0.14,0.18,1.32,0,1,0.0
753,Joey Richard,RW,SNB,17.221,25,3,0,2,3,5,34,8.82,0.12,0.0,0.08,0.12,0.2,1.36,3,5,60.0
754,Guillaume Beaudry,D,BAC,17.241,28,2,1,2,3,5,11,18.18,0.07,0.04,0.07,0.11,0.18,0.39,0,0,0.0
755,Matthew Nosella,D,CAP,18.177,57,2,3,0,5,5,48,4.17,0.04,0.05,0.0,0.09,0.09,0.84,0,1,0.0
756,Jean-Christophe Houde,D,BLB/SHA,19.064,34,2,2,1,4,5,36,5.56,0.06,0.06,0.03,0.12,0.15,1.06,226,456,49.56
757,Lance Pridham,D,MON,19.04,52,1,2,1,3,4,36,1.43,0.01,0.02,0.01,0.03,0.045,0.47,3,7,25.0
758,Maxime Provencher,LW,VIC/GAT,17.636,38,0,3,1,3,4,18,0.0,0.0,0.085,0.03,0.085,0.12,0.49,3,8,37.5
759,Brennan Bailey,D,HAL,19.11,21,1,1,2,2,4,11,25.0,0.035,0.07,0.105,0.105,0.215,0.715,0,0,0.0
760,Danick Malouin,D,BAC,20.485,20,2,1,1,3,4,36,5.56,0.1,0.05,0.05,0.15,0.2,1.8,0,0,0.0
761,Ilya Nikolaev,RW,BLB,17.651,30,3,1,0,4,4,32,9.38,0.1,0.03,0.0,0.13,0.13,1.07,2,8,25.0
762,Simon-Claude Blackburn,RW,CHI,17.721,19,1,2,1,3,4,21,5.555,0.04,0.11,0.07,0.155,0.23,1.23,1,4,16.665
763,Danny Sylvestre,C,SHA,18.308,12,1,3,0,4,4,4,25.0,0.08,0.25,0.0,0.33,0.33,0.33,43,115,37.39
764,Branden Eden,C,ROU,18.281,10,1,1,2,2,4,13,7.69,0.1,0.1,0.2,0.2,0.4,1.3,54,105,51.43
765,Mathieu Leclerc,D,RIM/DRU/SHE/BAT,17.54,54,0,3,1,3,4,18,0.0,0.0,0.06,0.02,0.06,0.085,0.33,0,0,0.0
766,John-Michael Walsh,D,CAP,17.89,46,1,0,3,1,4,24,2.63,0.015,0.0,0.08,0.015,0.09,0.515,1,1,50.0
767,Robert MacKenzie,C,BLB,17.235,16,2,1,1,3,4,20,7.145,0.07,0.035,0.035,0.105,0.145,2.0,2,3,33.335
768,Charles Johnson,D,MON/PEI,18.759,93,1,1,2,2,4,50,1.315,0.008,0.008,0.13,0.015,0.145,0.4,0,0,0.0
769,Alex Hazlehurst,C,SHE,18.046,23,2,2,0,4,4,14,14.29,0.09,0.09,0.0,0.17,0.17,0.61,8,33,24.24
770,Silas Neeposh,D,VDO/CHI,19.614,57,2,1,1,3,4,23,8.7,0.04,0.02,0.02,0.05,0.07,0.4,0,0,0.0
771,Tyler Howe,RW,MON,19.483,42,1,2,1,3,4,25,4.0,0.02,0.05,0.02,0.07,0.1,0.6,0,1,0.0
772,Connor Gagnon,C,VDO,17.928,24,2,1,1,3,4,31,6.45,0.08,0.04,0.04,0.12,0.17,1.29,70,139,50.36
773,Nicolas Krammer,LW,BAT,18.93,24,1,1,2,2,4,35,2.86,0.04,0.04,0.08,0.08,0.17,1.46,2,11,18.18
774,Dane Phaneuf,D,PEI,17.627,39,0,2,2,2,4,14,0.0,0.0,0.05,0.05,0.05,0.1,0.36,0,0,0.0
775,Samuel Gauthier,LW,QUE,19.39,34,2,1,1,3,4,29,6.9,0.06,0.03,0.03,0.09,0.12,0.85,1,3,33.33
776,Michael Claffey,D,SHA,18.659,7,0,3,1,3,4,7,0.0,0.0,0.43,0.14,0.43,0.57,1.0,0,0,0.0
777,Robert McEwan,D,DRU/ROU,19.064,24,1,1,2,2,4,14,7.14,0.04,0.04,0.08,0.08,0.17,0.58,0,3,0.0
778,Richard Castonguay,D,GAT/VDO/BLB,17.841,58,1,2,1,3,4,23,4.165,0.02,0.03,0.02,0.05,0.07,0.4,0,0,0.0
779,Jake Primeau,D,MON/BAT,18.598,61,1,2,1,3,4,47,1.085,0.01,0.02,0.01,0.025,0.035,0.505,0,0,0.0
780,Mike DiPaolo,D,CHA,19.688,51,0,2,2,2,4,37,0.0,0.0,0.04,0.04,0.04,0.08,0.73,2,5,40.0
781,Anthony Latina,RW,QUE,19.406,26,2,1,1,3,4,16,12.5,0.08,0.04,0.04,0.12,0.15,0.62,34,83,40.96
782,Brandon Smith,D,GAT,17.531,39,0,4,0,4,4,15,0.0,0.0,0.1,0.0,0.1,0.1,0.38,0,0,0.0
783,Nicolas Leblond,RW,BAC,17.662,29,2,1,1,3,4,18,11.11,0.07,0.03,0.03,0.1,0.14,0.62,0,1,0.0
784,Philippe Myers,D,ROU,16.638,46,0,3,1,3,4,26,0.0,0.0,0.07,0.02,0.07,0.09,0.57,0,0,0.0
785,Dylan Montcalm,C,DRU,16.97,43,1,3,0,4,4,24,4.17,0.02,0.07,0.0,0.09,0.09,0.56,119,265,44.91
786,Olivier Galipeau,D,VDO,16.318,57,1,1,2,2,4,47,2.13,0.02,0.02,0.04,0.04,0.07,0.82,0,1,0.0
787,Gabriel Labbe,D,SHE,17.791,41,0,2,2,2,4,13,0.0,0.0,0.05,0.05,0.05,0.1,0.32,0,0,0.0
788,Owen Bennington,LW,VDO,18.448,59,0,1,3,1,4,13,0.0,0.0,0.02,0.05,0.02,0.07,0.22,0,2,0.0
789,Dylan McGuigan,C,SNB,19.164,13,1,2,0,3,3,12,4.545,0.045,0.09,0.0,0.135,0.135,0.75,43,85,25.295
790,Sebastien Bergeron,LW,GAT/BAC,18.029,9,0,2,1,2,3,12,0.0,0.0,0.22,0.11,0.22,0.33,1.33,0,3,0.0
791,Brock Morrison,C,SNB,18.194,15,2,0,1,2,3,13,8.335,0.075,0.0,0.04,0.075,0.115,0.71,57,111,50.73
792,Marc-Andre Levasseur,RW,CHI,18.533,28,0,2,1,2,3,39,0.0,0.0,0.07,0.04,0.07,0.11,1.39,22,48,45.83
793,Mathieu Leduc,D,ROU,19.716,14,1,0,2,1,3,11,9.09,0.07,0.0,0.14,0.07,0.21,0.79,0,0,0.0
794,Nick Egan,D,BAT,18.596,13,0,3,0,3,3,12,0.0,0.0,0.23,0.0,0.23,0.23,0.92,0,0,0.0
795,Liam Alcalde,LW,HAL/CHA,18.006,90,2,1,0,3,3,56,4.545,0.025,0.01,0.0,0.035,0.035,0.615,1,3,25.0
796,Jordan Carroll,LW,MON,19.346,20,2,0,1,2,3,31,6.45,0.1,0.0,0.05,0.1,0.15,1.55,43,94,45.74
797,Patrick Dore,D,QUE/RIM,18.388,51,0,0,3,0,3,22,0.0,0.0,0.0,0.06,0.0,0.06,0.43,0,0,0.0
798,Christophe Dery,LW,ROU,17.547,8,0,3,0,3,3,7,0.0,0.0,0.38,0.0,0.38,0.38,0.88,0,1,0.0
799,Mathieu Girard,LW,QUE,17.98,10,0,3,0,3,3,15,0.0,0.0,0.3,0.0,0.3,0.3,1.5,16,35,45.71
800,Philippe Venne,C,DRU/SHA,17.044,51,1,1,1,2,3,24,3.845,0.015,0.025,0.015,0.04,0.06,0.475,33,75,45.0
801,Scott Sandercock,RW,GAT,19.601,14,1,2,0,3,3,10,10.0,0.07,0.14,0.0,0.21,0.21,0.71,1,2,50.0
802,Carl Tatonetti,D,VDO,19.183,40,1,1,1,2,3,16,3.125,0.015,0.085,0.015,0.1,0.115,0.235,0,1,0.0
803,Raphael Girard,C,SHA,17.586,49,1,2,0,3,3,24,4.17,0.02,0.04,0.0,0.06,0.06,0.49,110,308,35.71
804,Matus Matis,RW,CHI,17.345,33,3,0,0,3,3,37,8.11,0.09,0.0,0.0,0.09,0.09,1.12,0,0,0.0
805,Zach Beaton,LW,CAP/CHA,18.014,60,2,1,0,3,3,35,3.705,0.02,0.01,0.0,0.035,0.035,0.565,2,9,14.285
806,Andrew Tessier,D,DRU,18.705,41,0,1,2,1,3,10,0.0,0.0,0.02,0.05,0.02,0.07,0.24,0,0,0.0
807,Mathieu Boily,D,QUE/GAT/SHE,17.572,39,1,1,1,2,3,14,2.5,0.008,0.008,0.05,0.015,0.065,0.725,0,0,0.0
808,Michael Gagnon,C,CHI,18.44,40,0,1,2,1,3,10,0.0,0.0,0.03,0.05,0.03,0.07,0.25,48,109,44.04
809,Andrew Picco,D,RIM,16.455,21,0,2,1,2,3,13,0.0,0.0,0.1,0.05,0.1,0.14,0.62,0,0,0.0
810,Mitch Graham,RW,DRU,18.199,12,2,0,1,2,3,11,18.18,0.17,0.0,0.08,0.17,0.25,0.92,2,5,40.0
811,Rudy Sulmonte,RW,MON,19.576,12,2,0,1,2,3,22,9.09,0.17,0.0,0.08,0.17,0.25,1.83,1,1,100.0
812,Cody Drover,LW,MON,18.292,13,2,0,1,2,3,13,15.38,0.15,0.0,0.08,0.15,0.23,1.0,3,5,60.0
813,David Perklin,LW,SHA,18.538,17,2,1,0,3,3,14,14.29,0.12,0.06,0.0,0.18,0.18,0.82,0,0,0.0
814,Francis Brunelle,LW,CAP,18.193,44,1,1,1,2,3,17,5.88,0.02,0.02,0.02,0.05,0.07,0.39,0,2,0.0
815,Bailey Webster,D,SNB,16.019,7,0,1,2,1,3,6,0.0,0.0,0.14,0.29,0.14,0.43,0.86,0,0,0.0
816,Brandon Vuic,LW,HAL,18.196,23,3,0,0,3,3,13,23.08,0.13,0.0,0.0,0.13,0.13,0.57,1,3,33.33
817,Michael Thibault,D,RIM,16.291,5,1,0,2,1,3,7,14.29,0.2,0.0,0.4,0.2,0.6,1.4,0,0,0.0
818,Lucas Lajoie,RW,SHA,17.646,19,1,0,2,1,3,14,7.14,0.05,0.0,0.11,0.05,0.16,0.74,3,9,33.33
819,Alexander McQuaid,D,SNB,17.276,53,0,2,1,2,3,21,0.0,0.0,0.04,0.02,0.04,0.06,0.4,0,0,0.0
820,Ludovic Beaupre,RW,CHI,19.48,28,0,2,1,2,3,4,0.0,0.0,0.07,0.04,0.07,0.11,0.14,0,0,0.0
821,Ryan Labrie,RW,SHA/DRU,18.858,10,2,0,0,2,2,6,12.5,0.1,0.0,0.0,0.1,0.1,0.532,0,1,0.0
822,Michael Belanger,C,VIC,19.691,9,0,2,0,2,2,11,0.0,0.0,0.22,0.0,0.22,0.22,1.22,0,1,0.0
823,Evan Scott,D,SHA,17.01,51,0,2,0,2,2,21,0.0,0.0,0.02,0.0,0.02,0.02,0.405,0,0,0.0
824,Jacob Vance,D,VIC,16.704,13,0,1,1,1,2,7,0.0,0.0,0.08,0.08,0.08,0.15,0.54,0,0,0.0
825,Benoit Villeneuve,D,VDO/SHE,17.121,12,0,0,2,0,2,5,0.0,0.0,0.0,0.2,0.0,0.2,0.385,0,0,0.0
826,Felix Landry,LW,DRU,18.024,18,0,1,1,1,2,7,0.0,0.0,0.06,0.06,0.06,0.11,0.39,0,1,0.0
827,Jordan Moore,D,PEI/SNB,18.819,32,0,0,2,0,2,19,0.0,0.0,0.0,0.035,0.0,0.035,0.55,0,0,0.0
828,Antoine Marcoux,C,VIC,16.835,21,1,0,1,1,2,15,6.67,0.05,0.0,0.05,0.05,0.1,0.71,55,131,41.98
829,Steven Johnston,LW,GAT,19.138,8,1,0,1,1,2,4,25.0,0.12,0.0,0.12,0.12,0.25,0.5,0,1,0.0
830,Samuel Blier,LW,CHI,16.258,22,1,0,1,1,2,13,7.69,0.05,0.0,0.05,0.05,0.09,0.59,87,189,46.03
831,Bruno Leblanc,D,GAT,17.213,10,1,1,0,2,2,3,33.33,0.1,0.1,0.0,0.2,0.2,0.3,1,1,100.0
832,Liam Hynes,RW,MON/BAT,17.553,44,1,0,1,1,2,24,4.17,0.02,0.0,0.02,0.02,0.05,0.55,18,51,35.29
833,Julien Proulx,LW,VIC,17.676,34,1,0,1,1,2,11,9.09,0.03,0.0,0.03,0.03,0.06,0.32,0,0,0.0
834,Daniel Elser,LW,MON,18.495,11,0,1,1,1,2,9,0.0,0.0,0.09,0.09,0.09,0.18,0.82,3,6,50.0
835,Tucker White,D,MON,17.599,41,0,1,1,1,2,9,0.0,0.0,0.02,0.02,0.02,0.05,0.22,0,0,0.0
836,Marco Sedlar,RW,CHA,18.046,11,2,0,0,2,2,7,28.57,0.18,0.0,0.0,0.18,0.18,0.64,12,34,35.29
837,Campbell Pickard,LW,BAC,16.222,5,1,0,1,1,2,3,33.33,0.2,0.0,0.2,0.2,0.4,0.6,15,28,53.57
838,Samuel Landry,C,SHA/SHE,17.345,37,1,0,1,1,2,20,2.63,0.015,0.0,0.015,0.015,0.03,0.52,92,199,56.135
839,Kraig Pasher,RW,SNB,16.751,7,1,0,1,1,2,5,20.0,0.14,0.0,0.14,0.14,0.29,0.71,2,7,28.57
840,Matthew Cusson,RW,BLB/CHA,17.206,7,1,0,1,1,2,3,16.665,0.125,0.0,0.165,0.125,0.29,0.375,0,0,0.0
841,Shawn Boudreau,RW,MON,17.498,13,0,0,2,0,2,9,0.0,0.0,0.0,0.15,0.0,0.15,0.69,0,0,0.0
842,Benjamin Hade,D,SNB/SHE,18.065,25,1,1,0,2,2,21,3.335,0.025,0.025,0.0,0.05,0.05,0.975,0,0,0.0
843,Rory Craddock,D,GAT/SNB,19.172,32,1,1,0,2,2,28,1.85,0.015,0.015,0.0,0.035,0.035,0.7,1,2,25.0
844,Zachary Whitlock,RW,GAT/MON,17.197,10,0,1,1,1,2,3,0.0,0.0,0.07,0.07,0.07,0.145,0.31,1,1,50.0
845,Felix-Antoine Chabot,LW,VIC,17.665,1,2,0,0,2,2,3,66.67,2.0,0.0,0.0,2.0,2.0,3.0,0,0,0.0
846,Stephen Horyl,C,CAP,20.389,4,1,0,1,1,2,5,20.0,0.25,0.0,0.25,0.25,0.5,1.25,3,7,42.86
847,Frederic Merette,LW,CHI,17.695,43,0,1,1,1,2,9,0.0,0.0,0.02,0.02,0.02,0.05,0.21,0,3,0.0
848,Colin Campbell,LW,SNB,18.596,6,0,1,1,1,2,15,0.0,0.0,0.17,0.17,0.17,0.33,2.5,0,0,0.0
849,Alexis Dufour,C,QUE,17.933,9,2,0,0,2,2,11,18.18,0.22,0.0,0.0,0.22,0.22,1.22,41,79,51.9
850,Andrew Wigginton,RW,HAL,19.083,5,0,0,2,0,2,2,0.0,0.0,0.0,0.4,0.0,0.4,0.4,4,11,36.36
851,Alexandre Gauthier,D,SHA/BAT,17.785,12,0,1,1,1,2,1,0.0,0.0,0.07,0.1,0.07,0.17,0.1,0,0,0.0
852,Travis Belohrad,RW,BAC,19.672,4,0,1,1,1,2,2,0.0,0.0,0.25,0.25,0.25,0.5,0.5,1,3,33.33
853,Jessy Morin,LW,VDO,17.839,36,1,0,1,1,2,13,4.165,0.02,0.0,0.02,0.02,0.035,0.275,2,9,12.5
854,Jamie Bishop,D,RIM/HAL,17.506,39,0,0,2,0,2,11,0.0,0.0,0.0,0.05,0.0,0.05,0.28,0,1,0.0
855,Toliver Bergeron,C,MTL/BLB,17.182,19,0,0,2,0,2,18,0.0,0.0,0.0,0.065,0.0,0.065,1.06,10,36,28.46
856,Andrew Roski,LW,MON/ROU,19.319,31,0,1,1,1,2,23,0.0,0.0,0.03,0.03,0.03,0.06,0.74,3,15,20.0
857,David Bajanik,D,BAC,17.657,28,0,1,1,1,2,5,0.0,0.0,0.04,0.04,0.04,0.07,0.18,0,0,0.0
858,Jordan McInnis,RW,CAP,18.221,2,0,1,1,1,2,0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0,0,0.0
859,Samuel Pouliot,RW,CHI,17.301,31,0,1,1,1,2,28,0.0,0.0,0.03,0.03,0.03,0.06,0.9,0,0,0.0
860,Elliot Bisson,D,CHI,17.777,42,0,1,1,1,2,11,0.0,0.0,0.015,0.015,0.015,0.035,0.255,1,2,25.0
861,Anthony Goulet,D,VIC/HAL,18.593,56,1,1,0,2,2,36,2.78,0.02,0.02,0.0,0.04,0.04,0.64,0,0,0.0
862,Ludlow Jr Harris,LW,ROU,18.568,9,1,1,0,2,2,16,6.25,0.11,0.11,0.0,0.22,0.22,1.78,2,4,50.0
863,Mike Molloy,C,HAL,18.062,9,0,1,1,1,2,2,0.0,0.0,0.085,0.085,0.085,0.165,0.165,2,3,33.335
864,David Stephens,C,MON,19.453,12,0,1,1,1,2,8,0.0,0.0,0.08,0.08,0.08,0.17,0.67,46,100,46.0
865,Patrick McGrath,RW,PEI,18.998,72,1,1,0,2,2,16,3.57,0.01,0.01,0.0,0.015,0.015,0.205,4,10,66.665
866,Alex Gagnon,C,GAT,16.898,4,1,1,0,2,2,4,25.0,0.25,0.25,0.0,0.5,0.5,1.0,11,21,52.38
867,Maxime Pelletier,D,VIC,17.254,4,1,0,0,1,1,2,50.0,0.25,0.0,0.0,0.25,0.25,0.5,0,0,0.0
868,Christian Morin,D,SNB,20.091,8,0,0,1,0,1,4,0.0,0.0,0.0,0.12,0.0,0.12,0.5,0,0,0.0
869,Grant Janes,C,BAT,17.011,13,1,0,0,1,1,12,8.33,0.08,0.0,0.0,0.08,0.08,0.92,42,89,47.19
870,Xavier St-Pierre,D,RIM,17.668,3,0,1,0,1,1,2,0.0,0.0,0.33,0.0,0.33,0.33,0.67,0,0,0.0
871,Guillaume Bergeron-Charron,C,BLB,16.633,2,1,0,0,1,1,4,25.0,0.5,0.0,0.0,0.5,0.5,2.0,0,1,0.0
872,Brendan Hamelin,RW,BLB,16.033,4,1,0,0,1,1,5,20.0,0.25,0.0,0.0,0.25,0.25,1.25,0,0,0.0
873,Colin MacSween,LW,BLB,17.69,6,0,1,0,1,1,3,0.0,0.0,0.17,0.0,0.17,0.17,0.5,2,7,28.57
874,Cole Hutchinson,D,GAT/CHA,18.438,13,0,1,0,1,1,3,0.0,0.0,0.165,0.0,0.165,0.165,0.15,0,0,0.0
875,Bruno-Carl Denis,D,SHA,17.471,27,1,0,0,1,1,15,6.67,0.04,0.0,0.0,0.04,0.04,0.56,0,0,0.0
876,Gabriel Fontaine,C,SHE,16.378,17,0,1,0,1,1,6,0.0,0.0,0.06,0.0,0.06,0.06,0.35,4,14,28.57
877,Samuel Laberge,LW,RIM,16.433,2,1,0,0,1,1,3,33.33,0.5,0.0,0.0,0.5,0.5,1.5,0,0,0.0
878,Riley Scott,RW,BAT,15.962,7,1,0,0,1,1,2,50.0,0.14,0.0,0.0,0.14,0.14,0.29,0,2,0.0
879,John Bowen,D,VIC,19.371,4,1,0,0,1,1,3,33.33,0.25,0.0,0.0,0.25,0.25,0.75,0,0,0.0
880,Joel Caron,RW,BLB,17.375,6,1,0,0,1,1,6,16.67,0.17,0.0,0.0,0.17,0.17,1.0,1,3,33.33
881,Justin Dickinson,RW,SNB,17.484,19,0,0,1,0,1,7,0.0,0.0,0.0,0.05,0.0,0.05,0.37,1,2,50.0
882,Michael Mastrangelo,LW,SNB,19.475,17,1,0,0,1,1,5,20.0,0.06,0.0,0.0,0.06,0.06,0.29,0,0,0.0
883,Denis Creighton,LW,SNB,17.257,18,0,0,1,0,1,6,0.0,0.0,0.0,0.06,0.0,0.06,0.33,2,5,40.0
884,Alexander Centis-Jorge,C,MON/SHA,17.057,5,0,0,1,0,1,2,0.0,0.0,0.0,0.5,0.0,0.5,0.25,1,3,16.665
885,Alexander Scully,RW,BAC/HAL,18.187,4,0,0,1,0,1,0,0.0,0.0,0.0,0.165,0.0,0.165,0.0,0,0,0.0
886,Taylor Lambke,LW,ROU,20.485,5,1,0,0,1,1,10,10.0,0.2,0.0,0.0,0.2,0.2,2.0,22,69,31.88
887,Bruce Hornbrook,C,BAT,17.221,52,0,1,0,1,1,21,0.0,0.0,0.02,0.0,0.02,0.02,0.4,162,322,50.31
888,Christopher Riguse,RW,CAP,18.004,1,0,1,0,1,1,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0.0
889,Maxim Tremblay-Lanthier,RW,ROU,17.454,2,1,0,0,1,1,2,50.0,0.5,0.0,0.0,0.5,0.5,1.0,0,0,0.0
890,Antoine Nadeau,D,ROU,17.925,3,0,1,0,1,1,4,0.0,0.0,0.33,0.0,0.33,0.33,1.33,0,0,0.0
891,Justin Belanger,RW,HAL,18.779,5,1,0,0,1,1,5,20.0,0.2,0.0,0.0,0.2,0.2,1.0,1,1,100.0
892,Raphael Riendeau,D,VDO,19.089,5,0,1,0,1,1,1,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0,0,0.0
893,Cameron McDonald,D,MON,18.935,25,0,0,1,0,1,17,0.0,0.0,0.0,0.055,0.0,0.055,0.68,0,0,0.0
894,Marshall Worden,LW,SNB/PEI,18.831,6,0,1,0,1,1,2,0.0,0.0,0.17,0.0,0.17,0.17,0.33,0,0,0.0
895,Guillaume Belanger,D,MTL,18.697,7,0,0,1,0,1,4,0.0,0.0,0.0,0.14,0.0,0.14,0.57,0,0,0.0
896,Nicholas Duchesne,D,RIM,18.428,45,0,0,1,0,1,12,0.0,0.0,0.0,0.01,0.0,0.01,0.135,0,0,0.0
897,Benjamin Lagarde,RW,SHA/BLB,18.812,17,0,0,1,0,1,7,0.0,0.0,0.0,0.085,0.0,0.085,0.43,33,58,50.34
898,Hugo Desharnais-Roux,LW,MTL/VIC,18.248,3,0,0,1,0,1,0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0,0,0.0
899,Taylor Clements,C,GAT,18.013,7,0,0,1,0,1,4,0.0,0.0,0.0,0.14,0.0,0.14,0.57,20,51,39.22
900,Lindon Beckwith,LW,MON,17.035,4,1,0,0,1,1,3,33.33,0.25,0.0,0.0,0.25,0.25,0.75,0,1,0.0
901,Joey Dube,D,BAT,17.273,23,0,1,0,1,1,4,0.0,0.0,0.04,0.0,0.04,0.04,0.17,0,0,0.0
902,Philippe Chamberland,LW,BLB,16.573,2,0,1,0,1,1,0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0,0,0.0
903,Anthony Courcelles,RW,ROU,18.667,11,0,0,1,0,1,14,0.0,0.0,0.0,0.09,0.0,0.09,1.27,51,105,48.57
904,Nicholas Parisella,C,MTL,16.879,3,1,0,0,1,1,5,20.0,0.33,0.0,0.0,0.33,0.33,1.67,0,0,0.0
905,Kevin Boyer,D,PEI,16.712,33,0,1,0,1,1,4,0.0,0.0,0.03,0.0,0.03,0.03,0.12,0,0,0.0
906,Jimmy Paradis,LW,VDO,17.67,5,0,0,1,0,1,2,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0,0,0.0
907,Brian Birkhoff,D,GAT,19.319,9,0,0,1,0,1,11,0.0,0.0,0.0,0.11,0.0,0.11,1.22,0,0,0.0
908,Alexandre Sansregret,LW,VIC,16.822,21,0,0,1,0,1,5,0.0,0.0,0.0,0.05,0.0,0.05,0.24,6,10,60.0
909,Danick Gaudreau,LW,CAP,16.633,4,1,0,0,1,1,1,100.0,0.25,0.0,0.0,0.25,0.25,0.25,0,1,0.0
910,Jean-Philippe Lebrasseur,D,QUE/SHE,18.004,6,0,1,0,1,1,5,0.0,0.0,0.17,0.0,0.17,0.17,0.83,0,0,0.0
911,Benjamin Bohemier,RW,GAT,16.477,11,0,1,0,1,1,3,0.0,0.0,0.09,0.0,0.09,0.09,0.27,0,1,0.0
912,Charles-Antoine Alain,D,SHA,18.637,22,0,1,0,1,1,17,0.0,0.0,0.05,0.0,0.05,0.05,0.77,0,0,0.0
913,Christopher King,C,GAT,18.401,11,1,0,0,1,1,7,14.29,0.09,0.0,0.0,0.09,0.09,0.64,25,49,51.02
914,Damon MacDonald,C,CAP,17.375,7,1,0,0,1,1,6,16.67,0.14,0.0,0.0,0.14,0.14,0.86,11,25,44.0
915,Damon MacEachern,RW,CAP,17.471,2,0,1,0,1,1,0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0,0,0.0
916,Derek Larade,D,CAP,18.47,24,0,0,1,0,1,6,0.0,0.0,0.0,0.04,0.0,0.04,0.25,0,0,0.0
917,Jed Rusk,D,MON,18.566,24,0,0,1,0,1,8,0.0,0.0,0.0,0.04,0.0,0.04,0.33,0,1,0.0
918,Samuel Lachance,D,QUE,19.549,2,0,0,1,0,1,2,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0,0,0.0
919,Jared  Henry,D,GAT,17.487,22,0,1,0,1,1,18,0.0,0.0,0.05,0.0,0.05,0.05,0.82,0,0,0.0
920,Zachary Beaudoin,RW,MON,17.071,7,0,0,1,0,1,8,0.0,0.0,0.0,0.14,0.0,0.14,1.14,16,38,42.11
921,Robert Dray,RW,BLB,17.399,10,1,0,0,1,1,5,20.0,0.1,0.0,0.0,0.1,0.1,0.5,0,0,0.0
922,Felix Gagnon,LW,GAT,16.521,2,0,0,1,0,1,5,0.0,0.0,0.0,0.5,0.0,0.5,2.5,0,1,0.0
923,Nicolas Dumulong,D,CHI/BAT,16.988,31,0,1,0,1,1,22,0.0,0.0,0.02,0.0,0.02,0.02,0.505,0,0,0.0
924,Joseph Strong,LW,BLB,17.409,59,0,0,1,0,1,16,0.0,0.0,0.0,0.01,0.0,0.01,0.205,1,2,25.0
925,Justin Samson,C,RIM,16.875,4,0,1,0,1,1,4,0.0,0.0,0.165,0.0,0.165,0.165,0.665,13,33,43.965
926,Joey Bernard,LW,BAT,17.661,19,0,1,0,1,1,12,0.0,0.0,0.035,0.0,0.035,0.035,0.815,0,1,0.0
927,Ryan Kelly,D,SNB,17.859,35,0,1,0,1,1,15,0.0,0.0,0.015,0.0,0.015,0.015,0.5,0,0,0.0
928,Lee Dower,D,CAP,17.388,2,0,0,1,0,1,0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0,0,0.0
929,Emanuel Aucoin,C,SHA,16.228,6,0,1,0,1,1,2,0.0,0.0,0.17,0.0,0.17,0.17,0.33,29,60,48.33
930,Chad Pietroniro,RW,VDO,17.189,7,0,0,1,0,1,4,0.0,0.0,0.0,0.14,0.0,0.14,0.57,6,14,42.86
931,Alexandre Bergeron,D,ROU,18.637,2,0,1,0,1,1,2,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0,0,0.0
932,Alex Pisarik,D,BAT,18.681,7,0,0,1,0,1,2,0.0,0.0,0.0,0.14,0.0,0.14,0.29,0,0,0.0
933,Josh Shatford,RW,CHA,16.783,1,1,0,0,1,1,3,33.33,1.0,0.0,0.0,1.0,1.0,3.0,0,0,0.0
934,Sheehan Kirkwood,D,SNB,18.119,3,0,1,0,1,1,0,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0,0,0.0
935,Anthoni Nadeau,LW,VDO,16.786,2,1,0,0,1,1,3,33.33,0.5,0.0,0.0,0.5,0.5,1.5,0,0,0.0
