"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Jesse Saban","D","HAM","18.667","62","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.22","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Brandon Saigeon","C","HAM","17.254","43","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","9","13","69.23"
"","Jacob Busch","RW","OS","19.182","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Macauley Carson","LW","SBY","16.512","61","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ben Garagan","C","SBY","16.69","60","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","1","4","25.0"
"","Jakob Brahaney","D","KGN","16.474","16","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Austin Grzenia","RW","KGN","17.32","26","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Matt Brassard","D","BAR","17.104","28","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Owen  Green","LW","NB","18.481","3","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Sean Durzi","D","OS","16.901","45","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.13","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Greg Smith","LW","OS","17.454","14","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Tyler  Sensky","D","FLNT","18.547","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Hayden Davis","D","NIAG","16.154","40","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.05","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Christian Girhiny","LW","ER","17.068","50","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Josh Wainman","D","ER","16.567","22","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ivan Lodnia","RW","ER","16.041","62","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","3","66.67"
"","Calvin Gomes","RW","NB","19.508","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cameron Lizotte","D","BAR/PBO","18.059","60","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Daniel  Beaudoin","C","WSR","19.491","36","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","4","75.0"
"","Chase Stewart","D","SAG","18.407","45","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.08","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Kris Bennett","C","SAG","19.691","58","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.39","0.01","0","0","0.0","0","2","0.0","0","0","0.0","5","14","35.71"
"","Blake Clarke","LW","SAG","19.642","61","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Noah Bushnell","RW","SAR","18.295","62","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","William Lochead","D","NIAG","17.462","49","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Joseph Garreffa","RW","KIT","16.102","41","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Austin  Kosack","D","NB","20.485","6","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Brett Hargrave","C","NB","19.664","59","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.5","0.01","0","0","0.0","0","1","0.0","0","2","0.0","1","1","100.0"
"","Jason Smith","C","MISS","18.385","60","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","3","100.0"
"","Brock Philips","D","GUE","17.517","49","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Hayden Verbeek","C","SSM","17.911","63","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.29","0.0","0","0","0.0","0","0","0.0","0","2","0.0","10","16","62.5"
"","Daniel Robertson","D","OSH","18.281","65","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.16","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Sam Harding","C","OSH","18.459","65","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","3","13","23.08"
"","Dane Johnstone","RW","FLNT","17.534","56","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","3","0.0"
"","Kyle West","LW","GUE","17.468","45","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Justin Bean","D","MISS","19.223","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alex Di Carlo","D","FLNT","18.475","54","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Anthony DeMeo","D","SSM","16.249","37","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.03","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Adam McPhail","RW","PBO","18.44","8","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Pavel Zacha","LW","SAR","18.443","51","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.08","0.0","0","0","0.0","0","0","0.0","0","1","0.0","6","10","60.0"
"","Daniel  Bernhardt","LW","LDN","19.428","29","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Cliff Pu","C","LDN","17.284","63","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.14","0.0","0","0","0.0","0","0","0.0","0","2","0.0","10","20","50.0"
"","Matt Bean","RW","LDN","19.012","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Greg Meireles","RW","KIT","16.704","7","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kyle Auger","D","WSR","16.701","28","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Brandon Bastasin","D","SBY","16.86","32","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nicholas Romero","RW","SBY","17.635","18","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Brad Chenier","LW","NB","16.652","9","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Connor Schlichting","D","SAR","18.33","44","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Calvin Martin","LW","SSM","15.998","9","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nick Deakin-Poot","C","GUE","16.63","58","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.06","0.0","0","0","0.0","0","0","0.0","0","1","0.0","4","11","36.36"
"","Lawson  Crouse","LW","KGN","18.229","49","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","2","2","100.0"
"","Adam Kozlowski","LW","OSH","17.482","3","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cal Davis","LW","NIAG","16.488","17","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zachary Roberts","LW","OS","16.115","10","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Erik Cernak","D","ER","18.3","41","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.12","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Aidan McFarland","LW","MISS","16.447","11","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Hakon Nilsen","D","FLNT","17.61","45","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nick Isaacson","LW","PBO","16.096","3","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mitchell Vande Sompel","D","OSH","18.59","46","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.25","0.01","0","1","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Ian McKinnon","C","PBO","17.531","5","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","David Pearce","LW","OTT","17.681","19","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Thomas Lattavo","RW","MISS","19.445","19","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.19","0.01","0","1","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Warren Foegele","C","KGN","19.456","52","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","4","5","80.0"
"","Steve Harland","RW","NB","19.349","53","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nate Schnarr","C","GUE","16.553","6","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Brock Welsh","RW","OSH","17.435","13","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Stephan Seeger","LW","FLNT","19.579","46","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Davis Brown","LW","SAR","20.208","11","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Daniel De Sousa","D","MISS","19.505","33","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kyle Wood","D","NB","19.365","49","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.15","0.0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Brady Lyle","D","NB","16.277","44","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.09","0.0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Shane Bulitka","LW","SBY","16.187","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jaimen Allison","D","OSH","15.872","6","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Owen Lane","LW","SBY","16.663","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Troy Henley","D","PBO","18.67","9","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Franco Sproviero","C","SAR","17.112","10","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Robert Proner","D","SAG","16.512","9","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Haydn Hopkins","C","ER","18.525","31","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Matt Doty","LW","LDN","19.628","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","James Newland","D","LDN","18.155","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Curtis Ferreira","D","LDN","18.621","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Dakota Miskolczi","LW","LDN","17.257","3","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zac Vukosa","LW","LDN","17.232","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","John  Warren","LW","LDN","18.678","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Tyler Burnie","C","KGN","16.597","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Ryan Barbosa","D","OTT","17.692","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jack Wieringa","D","NIAG","17.471","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Brandon Yeamans","C","MISS","17.306","5","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jake  Harrison","RW","MISS","19.245","8","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Aaron Dart","RW","NB","18.807","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Michael Silveri","LW","NB","18.527","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Tyler Rollo","LW","PBO","18.128","3","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Liam Buckley","LW","GUE","17.747","11","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jacob Stos","LW","SAR","17.29","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Quinn Hanna","D","GUE","16.422","6","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Austin  Kemp","RW","LDN","18.993","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Mads Eller","LW","WSR","20.225","22","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Conor Ali","D","SBY","16.521","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Derrick Johnson","D","SAR","17.523","3","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Brock  Perry","RW","SAR","17.651","3","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kade Landry","D","BAR","16.37","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Brett Primeau","RW","WSR","18.421","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
