,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,FOW,FOT,FOW%
747,Jonathan Rizzo,D,DRU,18.281,30,0,2,3,2,5,22,0.0,0.0,0.07,0.1,0.07,0.17,0.73,0,0,0.0
748,Charlie Connell,D,DRU,18.286,48,0,1,4,1,5,47,0.0,0.0,0.02,0.08,0.02,0.1,0.98,0,0,0.0
749,Nicholas Halagian,LW,BAC,18.615,28,4,0,1,4,5,37,10.81,0.14,0.0,0.04,0.14,0.18,1.32,0,1,0.0
750,Yan Dumontier,D,VDO/BAT/SHA/MON,18.472,85,2,2,1,4,5,41,3.332,0.012,0.012,0.005,0.028,0.032,0.475,0,0,0.0
751,Xavier St-Pierre,D,RIM,18.168,23,0,4,1,4,5,8,0.0,0.0,0.24,0.025,0.24,0.265,0.485,0,0,0.0
752,Martin-Olivier Cardinal,RW,VIC,18.09,57,1,2,2,3,5,22,2.275,0.01,0.02,0.02,0.025,0.045,0.2,29,76,19.08
753,Gabriel Labbe,D,SHE,18.29,45,0,2,3,2,5,14,0.0,0.0,0.025,0.15,0.025,0.175,0.285,0,0,0.0
754,Tyler Gaudet,C,GAT,18.448,38,3,2,0,5,5,14,21.43,0.08,0.05,0.0,0.13,0.13,0.37,100,176,56.82
755,Matt Provost,D,BLB,19.406,49,1,2,2,3,5,46,2.17,0.02,0.04,0.04,0.06,0.1,0.94,2,9,22.22
756,Elijah Francis,D,BAT,16.531,29,0,3,2,3,5,15,0.0,0.0,0.1,0.07,0.1,0.17,0.52,0,0,0.0
757,Matt Green,C,SNB,16.674,44,1,3,1,4,5,25,4.0,0.02,0.07,0.02,0.09,0.11,0.57,65,118,55.08
758,Vincent Lavoie,LW,BAC,16.876,31,2,2,1,4,5,18,11.11,0.06,0.06,0.03,0.13,0.16,0.58,0,1,0.0
759,Justin Doucet,LW,DRU,17.424,61,2,0,3,2,5,56,3.57,0.03,0.0,0.05,0.03,0.08,0.92,1,2,50.0
760,Olivier Garneau,LW,QUE,16.154,51,3,2,0,5,5,28,10.71,0.06,0.04,0.0,0.1,0.1,0.55,53,153,34.64
761,Samuel Hould,D,VDO,17.471,24,2,1,2,3,5,19,10.53,0.08,0.04,0.08,0.12,0.21,0.79,0,0,0.0
762,Aaron Dutra,D,QUE,18.659,38,1,2,2,3,5,22,4.55,0.03,0.05,0.05,0.08,0.13,0.58,0,0,0.0
763,Francis Robichaud,D,DRU,19.015,25,0,1,4,1,5,18,0.0,0.0,0.04,0.16,0.04,0.2,0.72,0,0,0.0
764,Alexandre Coulombe,D,SHA,19.436,52,1,2,2,3,5,31,3.23,0.02,0.04,0.04,0.06,0.1,0.6,0,0,0.0
765,Jake Primeau,D,MON/BAT,18.598,61,1,2,1,3,4,47,1.085,0.01,0.02,0.01,0.025,0.035,0.505,0,0,0.0
766,Danny Sylvestre,C,SHA,18.308,12,1,3,0,4,4,4,25.0,0.08,0.25,0.0,0.33,0.33,0.33,43,115,37.39
767,John-Michael Walsh,D,CAP,17.89,46,1,0,3,1,4,24,2.63,0.015,0.0,0.08,0.015,0.09,0.515,1,1,50.0
768,Brennan Bailey,D,HAL,19.11,21,1,1,2,2,4,11,25.0,0.035,0.07,0.105,0.105,0.215,0.715,0,0,0.0
769,Maxime Levesque,RW,CHI,18.883,34,1,2,1,3,4,25,4.0,0.03,0.06,0.03,0.09,0.12,0.74,27,62,43.55
770,Anthony Latina,RW,QUE,19.406,26,2,1,1,3,4,16,12.5,0.08,0.04,0.04,0.12,0.15,0.62,34,83,40.96
771,Ilya Nikolaev,RW,BLB,17.651,30,3,1,0,4,4,32,9.38,0.1,0.03,0.0,0.13,0.13,1.07,2,8,25.0
772,Robert MacKenzie,C,BLB,17.235,16,2,1,1,3,4,20,7.145,0.07,0.035,0.035,0.105,0.145,2.0,2,3,33.335
773,Marc-Antoine Germain,LW,SHE/ROU,17.668,47,1,3,0,4,4,24,2.175,0.01,0.035,0.0,0.045,0.045,0.425,0,0,0.0
774,Samuel Gauthier,LW,QUE,19.39,34,2,1,1,3,4,29,6.9,0.06,0.03,0.03,0.09,0.12,0.85,1,3,33.33
775,Alex Hazlehurst,C,SHE,18.046,23,2,2,0,4,4,14,14.29,0.09,0.09,0.0,0.17,0.17,0.61,8,33,24.24
776,Mike DiPaolo,D,CHA,19.688,51,0,2,2,2,4,37,0.0,0.0,0.04,0.04,0.04,0.08,0.73,2,5,40.0
777,Brandon Smith,D,GAT,17.531,39,0,4,0,4,4,15,0.0,0.0,0.1,0.0,0.1,0.1,0.38,0,0,0.0
778,Matthew Cusson,RW,BLB/CHA/BAT,17.956,13,1,2,1,3,4,6,8.332,0.062,0.165,0.082,0.228,0.31,0.438,0,0,0.0
779,Benjamin Laliberte,RW,VIC/BAC,18.62,23,2,0,2,2,4,19,15.835,0.15,0.0,0.055,0.15,0.205,0.895,0,5,0.0
780,Simon-Claude Blackburn,RW,CHI,18.47,21,1,2,1,3,4,22,2.778,0.02,0.055,0.035,0.078,0.115,0.865,1,4,8.332
781,Nicolas Dumulong,D,CHI/BAT,17.737,90,0,3,1,3,4,78,0.0,0.0,0.025,0.01,0.025,0.035,0.728,0,0,0.0
782,Silas Neeposh,D,VDO/CHI,19.614,57,2,1,1,3,4,23,8.7,0.04,0.02,0.02,0.05,0.07,0.4,0,0,0.0
783,Tyrone Sock,D,SNB/PEI,18.653,11,0,2,2,2,4,1,0.0,0.0,0.18,0.18,0.18,0.36,0.09,0,0,0.0
784,Joey Sansoni,D,VIC,17.117,24,1,2,1,3,4,16,6.25,0.04,0.08,0.04,0.12,0.17,0.67,0,3,0.0
785,Jacob Neveu,D,ROU,16.674,59,0,2,2,2,4,28,0.0,0.0,0.03,0.03,0.03,0.07,0.47,0,0,0.0
786,Raphael Sawyer,C,SHE,16.975,35,1,2,1,3,4,19,5.26,0.03,0.06,0.03,0.09,0.11,0.54,19,54,35.19
787,Felix Boivin,D,BAT,16.515,16,0,0,4,0,4,20,0.0,0.0,0.0,0.25,0.0,0.25,1.25,0,0,0.0
788,Donovan Rehill,LW,QUE,16.909,30,1,2,1,3,4,6,16.67,0.03,0.07,0.03,0.1,0.13,0.2,0,0,0.0
789,Zachary Evans-Renaud,D,GAT,19.56,14,2,2,0,4,4,23,8.7,0.14,0.14,0.0,0.29,0.29,1.64,0,0,0.0
790,Guillaume Vien,D,BLB/BAT,17.656,44,0,1,3,1,4,25,0.0,0.0,0.015,0.045,0.015,0.06,0.44,1,1,50.0
791,Dane Phaneuf,D,PEI,17.627,39,0,2,2,2,4,14,0.0,0.0,0.05,0.05,0.05,0.1,0.36,0,0,0.0
792,Nicolas Krammer,LW,BAT,18.93,24,1,1,2,2,4,35,2.86,0.04,0.04,0.08,0.08,0.17,1.46,2,11,18.18
793,David Perklin,LW,SHA,18.538,17,2,1,0,3,3,14,14.29,0.12,0.06,0.0,0.18,0.18,0.82,0,0,0.0
794,Danny Chiasson,RW,SNB,18.976,6,1,0,2,1,3,11,9.09,0.17,0.0,0.33,0.17,0.5,1.83,5,9,55.56
795,Cody Drover,LW,MON,18.292,13,2,0,1,2,3,13,15.38,0.15,0.0,0.08,0.15,0.23,1.0,3,5,60.0
796,Ludovic Beaupre,RW,CHI,19.48,28,0,2,1,2,3,4,0.0,0.0,0.07,0.04,0.07,0.11,0.14,0,0,0.0
797,Zach Beaton,LW,CAP/CHA,18.014,60,2,1,0,3,3,35,3.705,0.02,0.01,0.0,0.035,0.035,0.565,2,9,14.285
798,Brock Morrison,C,SNB,18.694,13,2,0,1,2,3,12,16.67,0.15,0.0,0.08,0.15,0.23,0.92,53,103,51.46
799,Simon Desmarais,D,QUE/CAP/ROU,17.985,66,0,1,2,1,3,13,0.0,0.0,0.01,0.02,0.01,0.03,0.17,0,2,0.0
800,Mitch Graham,RW,DRU,18.199,12,2,0,1,2,3,11,18.18,0.17,0.0,0.08,0.17,0.25,0.92,2,5,40.0
801,Michael Thibault,D,RIM,16.291,5,1,0,2,1,3,7,14.29,0.2,0.0,0.4,0.2,0.6,1.4,0,0,0.0
802,Philippe Venne,C,DRU/SHA,17.044,51,1,1,1,2,3,24,3.845,0.015,0.025,0.015,0.04,0.06,0.475,33,75,45.0
803,Andrew Tessier,D,DRU,18.705,41,0,1,2,1,3,10,0.0,0.0,0.02,0.05,0.02,0.07,0.24,0,0,0.0
804,Liam Alcalde,LW,HAL/CHA,18.006,90,2,1,0,3,3,56,4.545,0.025,0.01,0.0,0.035,0.035,0.615,1,3,25.0
805,Mario Kurali,D,BAT,19.661,24,1,0,2,1,3,23,4.35,0.04,0.0,0.08,0.04,0.12,0.96,0,0,0.0
806,Maxime Provencher,LW,VIC/GAT,18.136,16,0,2,1,2,3,10,0.0,0.0,0.12,0.06,0.12,0.19,0.62,3,4,75.0
807,Raphael Girard,C,SHA,17.586,49,1,2,0,3,3,24,4.17,0.02,0.04,0.0,0.06,0.06,0.49,110,308,35.71
808,Mathieu Boily,D,QUE/GAT/SHE,17.572,39,1,1,1,2,3,14,2.5,0.008,0.008,0.05,0.015,0.065,0.725,0,0,0.0
809,Rudy Sulmonte,RW,MON,19.576,12,2,0,1,2,3,22,9.09,0.17,0.0,0.08,0.17,0.25,1.83,1,1,100.0
810,Vincent Montreuil,RW,QUE,18.358,8,1,1,1,2,3,6,16.67,0.12,0.12,0.12,0.25,0.38,0.75,0,2,0.0
811,Felix Bergeron,RW,GAT,19.584,6,3,0,0,3,3,7,42.86,0.5,0.0,0.0,0.5,0.5,1.17,0,1,0.0
812,Lucas Lajoie,RW,SHA,17.646,19,1,0,2,1,3,14,7.14,0.05,0.0,0.11,0.05,0.16,0.74,3,9,33.33
813,Nick Egan,D,BAT,18.596,13,0,3,0,3,3,12,0.0,0.0,0.23,0.0,0.23,0.23,0.92,0,0,0.0
814,Chris Chaddock,C,CHA,17.057,17,3,0,0,3,3,10,30.0,0.18,0.0,0.0,0.18,0.18,0.59,38,98,38.78
815,Ross MacDougall,D,QUE,17.528,12,1,1,1,2,3,10,10.0,0.08,0.08,0.08,0.17,0.25,0.83,0,0,0.0
816,Bruno-Carl Denis,D,SHA,17.97,55,1,0,2,1,3,30,3.335,0.02,0.0,0.035,0.02,0.055,0.55,0,0,0.0
817,Domenico Argento,D,HAL,16.616,21,0,2,1,2,3,15,0.0,0.0,0.1,0.05,0.1,0.14,0.71,0,0,0.0
818,Louis-Philippe Simard,D,CHI,17.164,20,2,0,1,2,3,20,10.0,0.1,0.0,0.05,0.1,0.15,1.0,1,5,20.0
819,Hunter Moreau,RW,RIM,16.367,29,1,1,1,2,3,40,2.5,0.03,0.03,0.03,0.07,0.1,1.38,50,127,39.37
820,Joey Brennan,C,GAT,17.375,3,2,1,0,3,3,5,40.0,0.67,0.33,0.0,1.0,1.0,1.67,4,8,50.0
821,Yan Dion,LW,VDO,16.364,21,0,2,1,2,3,7,0.0,0.0,0.1,0.05,0.1,0.14,0.33,0,0,0.0
822,Danil Dolgushkin,D,ROU,16.778,23,1,0,2,1,3,9,11.11,0.04,0.0,0.09,0.04,0.13,0.39,0,0,0.0
823,Nicolas Jones-Gagne,LW,BAC,17.123,33,1,2,0,3,3,13,7.69,0.03,0.06,0.0,0.09,0.09,0.39,3,5,60.0
824,Mitchell Robillard,LW,BLB,19.456,9,3,0,0,3,3,6,50.0,0.33,0.0,0.0,0.33,0.33,0.67,11,28,39.29
825,Dylan McGuigan,C,SNB,19.664,11,1,2,0,3,3,11,9.09,0.09,0.18,0.0,0.27,0.27,1.0,43,85,50.59
826,Michael Gagnon,C,CHI,18.44,40,0,1,2,1,3,10,0.0,0.0,0.03,0.05,0.03,0.07,0.25,48,109,44.04
827,Fraser Turner,D,GAT,19.505,25,1,1,1,2,3,14,7.14,0.04,0.04,0.04,0.08,0.12,0.56,0,0,0.0
828,Zack MacEwen,C,MON,18.188,9,1,0,1,1,2,18,5.56,0.11,0.0,0.11,0.11,0.22,2.0,4,4,100.0
829,Zach McFadden,D,CHA,18.963,29,0,0,2,0,2,15,0.0,0.0,0.0,0.07,0.0,0.07,0.52,0,0,0.0
830,Giancarlo Fiori,D,QUE,17.632,46,0,0,2,0,2,21,0.0,0.0,0.0,0.04,0.0,0.04,0.46,1,1,100.0
831,Matt Sartoris,D,GAT,16.419,39,0,1,1,1,2,9,0.0,0.0,0.03,0.03,0.03,0.05,0.23,0,0,0.0
832,Benji Curtis,RW,MON,18.473,7,0,1,1,1,2,1,0.0,0.0,0.14,0.14,0.14,0.29,0.14,1,1,100.0
833,Joachim Vachon,C,BAC,17.112,7,0,1,1,1,2,8,0.0,0.0,0.14,0.14,0.14,0.29,1.14,0,0,0.0
834,Morgan Adams-Moisan,RW,BLB,17.605,32,1,0,1,1,2,10,10.0,0.03,0.0,0.03,0.03,0.06,0.31,1,2,50.0
835,Lucas Thierus,RW,SHE,16.657,28,2,0,0,2,2,12,16.67,0.07,0.0,0.0,0.07,0.07,0.43,0,1,0.0
836,Yan Plourde,C,BAT,16.184,30,1,1,0,2,2,11,9.09,0.03,0.03,0.0,0.07,0.07,0.37,66,149,44.3
837,Jimmy Huntington,C,BAT,15.825,29,0,2,0,2,2,12,0.0,0.0,0.07,0.0,0.07,0.07,0.41,82,224,36.61
838,Christopher Cochrane,C,VDO,16.893,18,1,1,0,2,2,5,20.0,0.06,0.06,0.0,0.11,0.11,0.28,7,14,50.0
839,Patrice Demuy,RW,CHI,17.605,43,1,1,0,2,2,15,6.67,0.02,0.02,0.0,0.05,0.05,0.35,66,156,42.31
840,Trevor Bush,D,DRU,17.41,23,1,1,0,2,2,10,10.0,0.04,0.04,0.0,0.09,0.09,0.43,0,0,0.0
841,Mathieu Nadeau,RW,VIC/VDO,17.198,9,1,0,1,1,2,5,12.5,0.07,0.0,0.07,0.07,0.145,0.535,2,10,10.0
842,Benjamin Hade,D,SNB/SHE,18.065,25,1,1,0,2,2,21,3.335,0.025,0.025,0.0,0.05,0.05,0.975,0,0,0.0
843,Justin Vachon,LW,SHE/RIM,19.101,67,1,1,0,2,2,35,2.38,0.01,0.01,0.0,0.025,0.025,0.525,0,0,0.0
844,Liam Hynes,RW,MON/BAT,17.553,44,1,0,1,1,2,24,4.17,0.02,0.0,0.02,0.02,0.05,0.55,18,51,35.29
845,Jordan McInnis,RW,CAP,18.221,2,0,1,1,1,2,0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0,0,0.0
846,Bruno Leblanc,D,GAT,17.213,10,1,1,0,2,2,3,33.33,0.1,0.1,0.0,0.2,0.2,0.3,1,1,100.0
847,Keven Larouche,D,VDO,17.908,57,0,1,1,1,2,26,0.0,0.0,0.015,0.02,0.015,0.035,0.5,0,0,0.0
848,Jacob Vance,D,VIC,16.704,13,0,1,1,1,2,7,0.0,0.0,0.08,0.08,0.08,0.15,0.54,0,0,0.0
849,Anthony Patriarco,RW,QUE/BLB,18.324,6,1,1,0,2,2,1,50.0,0.25,0.25,0.0,0.5,0.5,0.25,0,0,0.0
850,Chad Pietroniro,RW,VDO/BAC,17.688,26,0,0,2,0,2,16,0.0,0.0,0.0,0.095,0.0,0.095,0.6,28,81,37.85
851,Joseph Strong,LW,BLB/CHI,18.159,66,0,0,2,0,2,18,0.0,0.0,0.0,0.075,0.0,0.075,0.248,1,3,12.5
852,Emrik Guillemette,RW,CHI,20.592,5,1,1,0,2,2,10,10.0,0.2,0.2,0.0,0.4,0.4,2.0,0,1,0.0
853,Tucker White,D,MON/BAT,18.099,61,0,1,1,1,2,15,0.0,0.0,0.01,0.01,0.01,0.025,0.26,0,0,0.0
854,Felix Landry,LW,DRU,18.024,18,0,1,1,1,2,7,0.0,0.0,0.06,0.06,0.06,0.11,0.39,0,1,0.0
855,Gabriel Paquin,LW,CHI,17.09,11,0,2,0,2,2,7,0.0,0.0,0.1,0.0,0.1,0.1,0.35,17,31,75.86
856,Daniel Elser,LW,MON,18.495,11,0,1,1,1,2,9,0.0,0.0,0.09,0.09,0.09,0.18,0.82,3,6,50.0
857,Zachary Whitlock,RW,GAT/MON,17.197,10,0,1,1,1,2,3,0.0,0.0,0.07,0.07,0.07,0.145,0.31,1,1,50.0
858,Kraig Pasher,RW,SNB,16.751,7,1,0,1,1,2,5,20.0,0.14,0.0,0.14,0.14,0.29,0.71,2,7,28.57
859,Colin Campbell,LW,SNB,18.596,6,0,1,1,1,2,15,0.0,0.0,0.17,0.17,0.17,0.33,2.5,0,0,0.0
860,Shawn Boudreau,RW,MON,17.498,13,0,0,2,0,2,9,0.0,0.0,0.0,0.15,0.0,0.15,0.69,0,0,0.0
861,David Stephens,C,MON,19.453,12,0,1,1,1,2,8,0.0,0.0,0.08,0.08,0.08,0.17,0.67,46,100,46.0
862,Toliver Bergeron,C,BLB,17.681,15,0,0,2,0,2,13,0.0,0.0,0.0,0.13,0.0,0.13,0.87,7,26,26.92
863,Patrick McGrath,RW,PEI,18.998,72,1,1,0,2,2,16,3.57,0.01,0.01,0.0,0.015,0.015,0.205,4,10,66.665
864,Alexandre Gauthier,D,SHA/BAT,17.785,12,0,1,1,1,2,1,0.0,0.0,0.07,0.1,0.07,0.17,0.1,0,0,0.0
865,Mike Molloy,C,HAL,18.062,9,0,1,1,1,2,2,0.0,0.0,0.085,0.085,0.085,0.165,0.165,2,3,33.335
866,Dylan C. Capstick,D,PEI,18.725,10,1,0,1,1,2,10,10.0,0.1,0.0,0.1,0.1,0.2,1.0,0,0,0.0
867,Zachary Shannon,D,CAP,18.924,5,0,2,0,2,2,3,0.0,0.0,0.4,0.0,0.4,0.4,0.6,0,0,0.0
868,Jessy Morin,LW,VDO,17.839,36,1,0,1,1,2,13,4.165,0.02,0.0,0.02,0.02,0.035,0.275,2,9,12.5
869,Elliot Bisson,D,CHI,17.777,42,0,1,1,1,2,11,0.0,0.0,0.015,0.015,0.015,0.035,0.255,1,2,25.0
870,Benoit Villeneuve,D,VDO/SHE/GAT,17.871,24,0,0,2,0,2,9,0.0,0.0,0.0,0.1,0.0,0.1,0.358,9,14,32.145
871,Marco Sedlar,RW,CHA,18.046,11,2,0,0,2,2,7,28.57,0.18,0.0,0.0,0.18,0.18,0.64,12,34,35.29
872,Samuel Pouliot,RW,CHI,17.301,31,0,1,1,1,2,28,0.0,0.0,0.03,0.03,0.03,0.06,0.9,0,0,0.0
873,Richard Castonguay,D,VDO/BLB/GAT,18.341,26,1,0,1,1,2,12,8.33,0.04,0.0,0.04,0.04,0.08,0.46,0,0,0.0
874,Joe Dube,RW,QUE,19.384,6,1,0,1,1,2,6,16.67,0.17,0.0,0.17,0.17,0.33,1.0,0,2,0.0
875,Samuel Landry,C,SHA/SHE,17.345,37,1,0,1,1,2,20,2.63,0.015,0.0,0.015,0.015,0.03,0.52,92,199,56.135
876,Steven Johnston,LW,GAT,19.138,8,1,0,1,1,2,4,25.0,0.12,0.0,0.12,0.12,0.25,0.5,0,1,0.0
877,Charles Johnson,D,MON/PEI,19.009,57,0,0,2,0,2,31,0.0,0.0,0.0,0.135,0.0,0.135,0.41,0,0,0.0
878,Cameron McDonald,D,MON,18.935,25,0,0,1,0,1,17,0.0,0.0,0.0,0.055,0.0,0.055,0.68,0,0,0.0
879,Robert Dray,RW,BLB,17.399,10,1,0,0,1,1,5,20.0,0.1,0.0,0.0,0.1,0.1,0.5,0,0,0.0
880,Samuel Lachance,D,QUE,19.549,2,0,0,1,0,1,2,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0,0,0.0
881,Viktor Hertzberg,RW,BLB,20.397,2,1,0,0,1,1,7,14.29,0.5,0.0,0.0,0.5,0.5,3.5,0,0,0.0
882,Thomas Flynn,RW,MON,18.558,9,0,0,1,0,1,8,0.0,0.0,0.0,0.11,0.0,0.11,0.89,29,68,42.65
883,Damon MacEachern,RW,CAP,17.471,2,0,1,0,1,1,0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0,0,0.0
884,Benjamin Bohemier,RW,GAT,16.477,11,0,1,0,1,1,3,0.0,0.0,0.09,0.0,0.09,0.09,0.27,0,1,0.0
885,Christopher King,C,GAT,18.401,11,1,0,0,1,1,7,14.29,0.09,0.0,0.0,0.09,0.09,0.64,25,49,51.02
886,Michael Mastrangelo,LW,SNB,19.475,17,1,0,0,1,1,5,20.0,0.06,0.0,0.0,0.06,0.06,0.29,0,0,0.0
887,Grant Janes,C,BAT/CAP,17.51,14,1,0,0,1,1,12,4.165,0.04,0.0,0.0,0.04,0.04,0.46,42,89,23.595
888,Jared  Henry,D,GAT,17.487,22,0,1,0,1,1,18,0.0,0.0,0.05,0.0,0.05,0.05,0.82,0,0,0.0
889,Jimmy Paradis,LW,VDO,17.67,5,0,0,1,0,1,2,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0,0,0.0
890,Guillaume Bergeron-Charron,C,BLB,17.132,6,1,0,0,1,1,8,12.5,0.25,0.0,0.0,0.25,0.25,1.5,0,1,0.0
891,Zachary Beaudoin,RW,MON/DRU,17.57,8,0,0,1,0,1,8,0.0,0.0,0.0,0.07,0.0,0.07,0.57,16,38,21.055
892,Vincent Blanchette,C,DRU/SHE,18.974,4,0,1,0,1,1,4,0.0,0.0,0.165,0.0,0.165,0.165,0.665,19,49,38.26
893,Joey Bernard,LW,BAT,17.661,19,0,1,0,1,1,12,0.0,0.0,0.035,0.0,0.035,0.035,0.815,0,1,0.0
894,Alexandre Grenier,RW,DRU,16.942,2,0,1,0,1,1,0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0,0,0.0
895,Philippe Chamberland,LW,BLB,17.072,3,0,1,0,1,1,1,0.0,0.0,0.25,0.0,0.25,0.25,0.5,0,0,0.0
896,Drew Gross,RW,SNB,18.705,2,1,0,0,1,1,3,33.33,0.5,0.0,0.0,0.5,0.5,1.5,1,2,50.0
897,Chris Cobham,LW,MON,18.344,12,1,0,0,1,1,12,8.33,0.08,0.0,0.0,0.08,0.08,1.0,3,3,100.0
898,Hugo Roy,C,SHE/BAC,17.104,10,0,1,0,1,1,5,0.0,0.0,0.1,0.0,0.1,0.1,0.5,9,34,26.47
899,Andrew Cordssen-David,D,BAC,17.336,12,0,1,0,1,1,4,0.0,0.0,0.08,0.0,0.08,0.08,0.33,0,0,0.0
900,Felix Paquet,LW,GAT,16.945,4,1,0,0,1,1,4,25.0,0.25,0.0,0.0,0.25,0.25,1.0,0,0,0.0
901,Tyler Higgins,D,VDO,16.121,21,0,1,0,1,1,3,0.0,0.0,0.05,0.0,0.05,0.05,0.14,0,1,0.0
902,Jean-Philippe Lebrasseur,D,QUE/SHE,18.004,6,0,1,0,1,1,5,0.0,0.0,0.17,0.0,0.17,0.17,0.83,0,0,0.0
903,Jean-Sebastien Fournier,D,DRU,20.148,8,0,1,0,1,1,10,0.0,0.0,0.12,0.0,0.12,0.12,1.25,0,0,0.0
904,Thomas Stavert,LW,CHA,18.568,1,1,0,0,1,1,2,50.0,1.0,0.0,0.0,1.0,1.0,2.0,0,1,0.0
905,Sheehan Kirkwood,D,SNB,18.119,3,0,1,0,1,1,0,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0,0,0.0
906,Joey Dube,D,BAT,17.273,23,0,1,0,1,1,4,0.0,0.0,0.04,0.0,0.04,0.04,0.17,0,0,0.0
907,Justin Dickinson,RW,SNB,17.484,19,0,0,1,0,1,7,0.0,0.0,0.0,0.05,0.0,0.05,0.37,1,2,50.0
908,Alexandre Bergeron,D,ROU,18.637,2,0,1,0,1,1,2,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0,0,0.0
909,Anthoni Nadeau,LW,VDO,16.786,2,1,0,0,1,1,3,33.33,0.5,0.0,0.0,0.5,0.5,1.5,0,0,0.0
910,Joel Caron,RW,BLB,17.375,6,1,0,0,1,1,6,16.67,0.17,0.0,0.0,0.17,0.17,1.0,1,3,33.33
911,Marc-Antoine Goyette,D,SHA,20.102,5,0,0,1,0,1,10,0.0,0.0,0.0,0.2,0.0,0.2,2.0,0,0,0.0
912,John Bowen,D,VIC,19.371,4,1,0,0,1,1,3,33.33,0.25,0.0,0.0,0.25,0.25,0.75,0,0,0.0
913,Felix Gagnon,LW,GAT,17.02,8,0,0,1,0,1,7,0.0,0.0,0.0,0.25,0.0,0.25,1.415,0,2,0.0
914,Josh Shatford,RW,CHA,17.283,6,1,0,0,1,1,4,16.665,0.5,0.0,0.0,0.5,0.5,1.6,1,2,25.0
915,Denis Creighton,LW,SNB,17.257,18,0,0,1,0,1,6,0.0,0.0,0.0,0.06,0.0,0.06,0.33,2,5,40.0
916,Lindon Beckwith,LW,MON,17.035,4,1,0,0,1,1,3,33.33,0.25,0.0,0.0,0.25,0.25,0.75,0,1,0.0
917,Carl Tatonetti,D,VDO,19.683,6,0,1,0,1,1,0,0.0,0.0,0.17,0.0,0.17,0.17,0.0,0,0,0.0
918,Jeremy Brown,LW,VIC,19.313,3,0,1,0,1,1,3,0.0,0.0,0.33,0.0,0.33,0.33,1.0,4,7,57.14
919,Ryan Kelly,D,SNB,17.859,35,0,1,0,1,1,15,0.0,0.0,0.015,0.0,0.015,0.015,0.5,0,0,0.0
920,Lukas Walter,LW,SNB,20.63,53,0,0,1,0,1,15,0.0,0.0,0.0,0.02,0.0,0.02,0.28,0,1,0.0
921,Emanuel Aucoin,C,SHA,16.728,31,0,1,0,1,1,14,0.0,0.0,0.085,0.0,0.085,0.085,0.405,77,142,53.435
922,Damon MacDonald,C,CAP,17.375,7,1,0,0,1,1,6,16.67,0.14,0.0,0.0,0.14,0.14,0.86,11,25,44.0
923,Raphael Riendeau,D,VDO,19.089,5,0,1,0,1,1,1,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0,0,0.0
924,Lee Dower,D,CAP,17.888,3,0,0,1,0,1,0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0,0,0.0
925,Charles-Antoine Alain,D,SHA,18.637,22,0,1,0,1,1,17,0.0,0.0,0.05,0.0,0.05,0.05,0.77,0,0,0.0
926,Alex Pisarik,D,BAT,18.681,7,0,0,1,0,1,2,0.0,0.0,0.0,0.14,0.0,0.14,0.29,0,0,0.0
927,Riley Scott,RW,BAT,15.962,7,1,0,0,1,1,2,50.0,0.14,0.0,0.0,0.14,0.14,0.29,0,2,0.0
928,Alexander Centis-Jorge,C,MON/SHA,17.057,5,0,0,1,0,1,2,0.0,0.0,0.0,0.5,0.0,0.5,0.25,1,3,16.665
929,Maxime Pelletier,D,VIC,17.254,4,1,0,0,1,1,2,50.0,0.25,0.0,0.0,0.25,0.25,0.5,0,0,0.0
930,Danick Gaudreau,LW,CAP,16.633,4,1,0,0,1,1,1,100.0,0.25,0.0,0.0,0.25,0.25,0.25,0,1,0.0
931,Cole Hutchinson,D,GAT/CHA,18.438,13,0,1,0,1,1,3,0.0,0.0,0.165,0.0,0.165,0.165,0.15,0,0,0.0
932,Benjamin Lagarde,RW,SHA/BLB,18.812,17,0,0,1,0,1,7,0.0,0.0,0.0,0.085,0.0,0.085,0.43,33,58,50.34
933,William Blackburn,C,GAT,17.534,5,1,0,0,1,1,2,50.0,0.2,0.0,0.0,0.2,0.2,0.4,7,20,35.0
934,Brandon Lukezic,D,MON,18.678,18,0,0,1,0,1,4,0.0,0.0,0.0,0.06,0.0,0.06,0.22,0,0,0.0
935,Alexandre Drapeau,D,RIM,17.062,10,0,0,1,0,1,6,0.0,0.0,0.0,0.1,0.0,0.1,0.6,0,0,0.0
936,Marc-Andre Gauvreau,D,BAT,17.105,11,0,0,1,0,1,2,0.0,0.0,0.0,0.06,0.0,0.06,0.225,0,0,0.0
937,Philippe Raymond,C,DRU,18.786,20,1,0,0,1,1,5,10.0,0.03,0.0,0.0,0.03,0.03,0.14,39,96,20.31
