"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Kyle West","LW","CHA","19.469","5","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.44","0.09","38.85","7.77","0.0","0.0","0.0","0.0","0.0","4.63","0.69","11.3","14.3","40.76","50.67","-22.22","0.0","0","1","0","1","0.0","0","1","0.0","0","1","0.0","0","0","0.0"
"","William Bower","C","CHA","19.855","8","0","0","0","0","0","7","0.0","0.0","0.0","0.0","0.0","0.0","0.88","0.46","0.06","66.36","8.3","0.0","0.0","0.0","0.0","0.0","6.33","0.41","13.33","13.39","51.57","44.61","-25.0","0.0","0","2","0","2","0.0","0","0","0.0","0","5","0.0","44","69","63.77"
"","Brodie MacArthur","C","MON","18.399","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-66.67","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","2","5","40.0"
"","Dallas Maurovic","C","CHI","18.38","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-54.55","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","6","13","46.15"
"","Emile Lauzon","C","VDO","16.351","10","0","0","0","0","0","6","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.61","0.06","85.04","8.5","0.0","0.0","0.0","0.0","0.0","4.23","0.43","11.65","12.52","29.91","46.5","-26.92","16.67","1","5","0","1","0.0","0","0","0.0","0","5","0.0","25","43","58.14"
"","Sasha Chmelevski","C","OTT","18.27","2","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.21","0.11","23.6","11.8","0.0","0.0","0.0","0.0","0.0","10.17","0.54","20.12","14.69","19.58","57.57","-71.43","0.0","0","2","0","1","0.0","0","0","0.0","0","3","0.0","9","17","52.94"
"","Travis Barron","C","OTT","15.833","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.02","0.01","16.62","8.31","0.0","0.0","0.0","0.0","0.0","3.61","0.08","19.71","14.69","21.67","57.57","-62.5","0.0","0","1","0","0","0.0","0","0","0.0","0","1","0.0","3","6","50.0"
"","Jack Quinn","RW","OTT","15.989","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Graeme Clarke","C","OTT","16.422","2","0","0","0","0","0","6","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.25","0.12","20.67","10.33","0.0","0.0","0.0","0.0","0.0","17.42","0.72","17.66","12.14","87.5","50.07","50.0","100.0","1","0","0","0","0.0","0","0","0.0","0","6","0.0","0","0","0.0"
"","Mathieu Foget","C","OTT","20.529","1","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.15","0.15","19.7","19.7","0.0","0.0","0.0","0.0","0.0","9.14","0.47","23.07","13.96","30.0","56.24","0.0","0.0","0","2","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","William Champagne","C","SHA","16.118","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-50.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Gabriel Montreuil","C","QUE","16.521","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.24","0.12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-44.44","0.0","0","0","0","1","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Kyle Foreman","C","MON","16.655","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-66.67","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Stephen Fox","RW","MON","17.079","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.14","0.14","8.48","8.48","0.0","0.0","0.0","0.0","0.0","7.08","1.02","11.9","12.96","38.15","45.34","-14.29","0.0","0","1","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Liam Leonard","C","BAT","17.468","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-50.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Emil Lessard-Aydin","LW","VDO","17.29","8","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.22","0.03","81.88","10.24","0.0","0.0","0.0","0.0","0.0","2.93","0.16","13.3","13.77","32.25","55.14","-5.56","22.22","2","7","0","0","0.0","0","0","0.0","0","4","0.0","5","20","25.0"
"","Oliver True","RW","OTT","17.367","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.02","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-100.0","0.0","0","0","0","0","0.0","0","0","0.0","0","1","0.0","1","3","33.33"
"","Jacob Cascagnette","C","OTT","20.485","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-100.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Ian MacPhee","RW","ROU","18.47","18","0","0","0","0","0","11","0.0","0.0","0.0","0.0","0.0","0.0","0.61","1.04","0.06","123.99","6.89","0.0","0.0","0.0","0.0","0.0","5.32","0.51","12.17","13.68","54.67","46.71","-16.92","40.0","2","3","0","0","0.0","0","2","0.0","0","9","0.0","2","6","33.33"
