"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP"
"","Evan Janssen","F","IA","24.463","3","1","0","1","1","2","2","50.0","0.33","0.0","0.33","0.33","0.67","0.67"
"","Stephen Perfetto","C","MIL","26.125","14","0","1","1","1","2","11","0.0","0.0","0.07","0.07","0.07","0.14","0.79"
"","Julius Honka","D","TEX","21.786","10","0","1","1","1","2","15","0.0","0.0","0.1","0.1","0.1","0.2","1.5"
"","Ben Marshall","D","PRO","25.044","11","0","1","1","1","2","18","0.0","0.0","0.09","0.09","0.09","0.18","1.64"
"","Kevin Morris","LW","BNG","24.775","12","0","1","1","1","2","12","0.0","0.0","0.08","0.08","0.08","0.17","1.0"
"","Matt Caito","D","IA","24.091","9","0","1","1","1","2","14","0.0","0.0","0.11","0.11","0.11","0.22","1.56"
"","Paul Martin","D","SJ","36.532","18","0","1","1","1","2","9","0.0","0.0","0.06","0.06","0.06","0.11","0.5"
"","Kayle Doetzel","D","STK","22.243","10","0","1","1","1","2","6","0.0","0.0","0.1","0.1","0.1","0.2","0.6"
"","Vincent Arseneau","LW","UTI","25.473","20","1","0","1","1","2","22","4.55","0.05","0.0","0.05","0.05","0.1","1.1"
"","Alan Quine","C","BRI","24.554","4","1","0","0","1","1","10","10.0","0.25","0.0","0.0","0.25","0.25","2.5"
"","Ryan Penny","F","BNG","23.018","11","0","1","0","1","1","18","0.0","0.0","0.09","0.0","0.09","0.09","1.64"
"","Daniel Maggio","RW","TUC","26.536","13","0","1","0","1","1","10","0.0","0.0","0.08","0.0","0.08","0.08","0.77"
"","Pavel Jenys","F","IA","21.454","9","1","0","0","1","1","5","20.0","0.11","0.0","0.0","0.11","0.11","0.56"
"","Brian Gionta","RW","RCH","38.659","1","1","0","0","1","1","1","100.0","1.0","0.0","0.0","1.0","1.0","1.0"
"","Justin Taylor","C","UTI","28.6","2","1","0","0","1","1","3","33.33","0.5","0.0","0.0","0.5","0.5","1.5"
"","Nathan Noel","C","RFD","20.236","17","1","0","0","1","1","7","14.29","0.06","0.0","0.0","0.06","0.06","0.41"
"","Ryan Murray","D","CLE","23.968","1","1","0","0","1","1","2","50.0","1.0","0.0","0.0","1.0","1.0","2.0"
"","Ryan Wagner","F","CHI","21.419","7","0","1","0","1","1","2","0.0","0.0","0.14","0.0","0.14","0.14","0.29"
"","Matt Leitner","C","UTI","26.801","5","1","0","0","1","1","3","33.33","0.2","0.0","0.0","0.2","0.2","0.6"
"","Mitch McLain","C","IA","24.009","10","1","0","0","1","1","11","9.09","0.1","0.0","0.0","0.1","0.1","1.1"
"","Josh Kestner","F","TOR","23.853","3","1","0","0","1","1","3","33.33","0.33","0.0","0.0","0.33","0.33","1.0"
"","Jesper Lindgren","D","TOR","20.326","4","0","1","0","1","1","4","0.0","0.0","0.25","0.0","0.25","0.25","1.0"
"","Jeremiah Addison","LW","LAV","20.901","6","1","0","0","1","1","7","14.29","0.17","0.0","0.0","0.17","0.17","1.17"
"","Ostap Safin","RW","BAK","18.593","9","1","0","0","1","1","9","11.11","0.11","0.0","0.0","0.11","0.11","1.0"
"","Scott Pooley","RW","TOR","23.469","5","1","0","0","1","1","20","5.0","0.2","0.0","0.0","0.2","0.2","4.0"
"","Garrett McFadden","D","LAV","20.452","4","0","1","0","1","1","1","0.0","0.0","0.25","0.0","0.25","0.25","0.25"
"","Matt Gaudreau","RW","BRI","22.779","9","0","1","0","1","1","21","0.0","0.0","0.11","0.0","0.11","0.11","2.33"
"","Artur Tyanulin","RW","TUC","20.652","8","0","1","0","1","1","8","0.0","0.0","0.12","0.0","0.12","0.12","1.0"
"","Turner Ottenbreit","D","SA","20.187","4","1","0","0","1","1","7","14.29","0.25","0.0","0.0","0.25","0.25","1.75"
"","Parker Kelly","C","BEL","18.341","5","1","0","0","1","1","7","14.29","0.2","0.0","0.0","0.2","0.2","1.4"
"","Michael McLeod","C","BNG","19.614","6","0","1","0","1","1","9","0.0","0.0","0.17","0.0","0.17","0.17","1.5"
"","Cal Foote","D","SYR","18.757","6","1","0","0","1","1","10","10.0","0.17","0.0","0.0","0.17","0.17","1.67"
"","Mark Auk","D","IA","22.574","5","1","0","0","1","1","6","16.67","0.2","0.0","0.0","0.2","0.2","1.2"
"","Tariq Hammond","D","BNG","23.779","5","0","1","0","1","1","7","0.0","0.0","0.2","0.0","0.2","0.2","1.4"
"","Tony Calderone","RW","TEX","22.919","3","1","0","0","1","1","6","16.67","0.33","0.0","0.0","0.33","0.33","2.0"
"","Isaac Ratcliffe","LW","LV","18.582","2","1","0","0","1","1","3","33.33","0.5","0.0","0.0","0.5","0.5","1.5"
"","Charlie Sampair","C","SA","23.875","2","0","1","0","1","1","4","0.0","0.0","0.5","0.0","0.5","0.5","2.0"
"","Erik Bradford","F","TOR","22.908","1","1","0","0","1","1","2","50.0","1.0","0.0","0.0","1.0","1.0","2.0"
"","Karson Kuhlman","F","PRO","21.972","2","0","1","0","1","1","2","0.0","0.0","0.5","0.0","0.5","0.5","1.0"
"","Ian McCoshen","D","SPR","22.114","2","0","1","0","1","1","3","0.0","0.0","0.5","0.0","0.5","0.5","1.5"
"","Chris Leveille","RW","LAV","30.109","6","0","1","0","1","1","2","0.0","0.0","0.17","0.0","0.17","0.17","0.33"
"","Zach Parise","LW","IA","33.134","1","0","1","0","1","1","1","0.0","0.0","1.0","0.0","1.0","1.0","1.0"
"","Jeff Kubiak","C","BRI","23.658","7","1","0","0","1","1","4","25.0","0.14","0.0","0.0","0.14","0.14","0.57"
"","Josh Wesley","D","CHA","21.435","17","0","1","0","1","1","27","0.0","0.0","0.06","0.0","0.06","0.06","1.59"
"","Remi Elie","LW","TEX","22.418","4","1","0","0","1","1","7","14.29","0.25","0.0","0.0","0.25","0.25","1.75"
"","Troy Bourke","LW","SYR","23.464","6","1","0","0","1","1","6","16.67","0.17","0.0","0.0","0.17","0.17","1.0"
"","Matt MacKenzie","D","SPR","25.92","22","0","1","0","1","1","19","0.0","0.0","0.05","0.0","0.05","0.05","0.86"
"","Bokondji Imama","LW","ONT","21.117","38","0","1","0","1","1","23","0.0","0.0","0.03","0.0","0.03","0.03","0.61"
"","David Schlemko","D","LAV","30.361","3","0","1","0","1","1","8","0.0","0.0","0.33","0.0","0.33","0.33","2.67"
"","Zack Stortini","RW","CHA","32.012","23","1","0","0","1","1","15","6.67","0.04","0.0","0.0","0.04","0.04","0.65"
"","Mike Reilly","D","IA","24.176","1","1","0","0","1","1","3","33.33","1.0","0.0","0.0","1.0","1.0","3.0"
"","Keegan Iverson","C","ONT","21.446","11","1","0","0","1","1","12","8.33","0.09","0.0","0.0","0.09","0.09","1.09"
"","Dmitry Osipov","D","CHI","20.948","11","0","1","0","1","1","4","0.0","0.0","0.09","0.0","0.09","0.09","0.36"
"","Kris Bindulis","D","HER","21.996","12","0","1","0","1","1","12","0.0","0.0","0.08","0.0","0.08","0.08","1.0"
"","Brady Shaw","LW","SA","24.953","5","1","0","0","1","1","8","12.5","0.2","0.0","0.0","0.2","0.2","1.6"
"","Kelly Zajac","C","HER","29.276","2","0","1","0","1","1","4","0.0","0.0","0.5","0.0","0.5","0.5","2.0"
"","Brian Ferlin","RW","BAK","25.285","7","1","0","0","1","1","8","12.5","0.14","0.0","0.0","0.14","0.14","1.14"
"","Cory Ward","C","ONT/SPR","24.397","23","1","0","0","1","1","23","4.35","0.04","0.0","0.0","0.04","0.04","1.0"
"","Brian Ward","C","PRO/UTI","25.586","3","0","1","0","1","1","3","0.0","0.0","0.33","0.0","0.33","0.33","1.0"
"","Sam Jardine","D","TOR","24.094","1","0","1","0","1","1","1","0.0","0.0","1.0","0.0","1.0","1.0","1.0"
"","Jimmy Lodge","RW","MB","22.533","6","0","1","0","1","1","2","0.0","0.0","0.17","0.0","0.17","0.17","0.33"
"","Scott Savage","D","CLE","22.432","16","0","0","3","0","3","22","0.0","0.0","0.0","0.19","0.0","0.19","1.38"
"","Shane Hanna","D","TEX","23.374","20","0","0","3","0","3","21","0.0","0.0","0.0","0.15","0.0","0.15","1.05"
"","Jake Kulevich","D","MB","24.586","33","0","0","3","0","3","29","0.0","0.0","0.0","0.09","0.0","0.09","0.88"
"","Kevin Spinozzi","D","WBS","21.315","16","0","0","2","0","2","7","0.0","0.0","0.0","0.12","0.0","0.12","0.44"
"","Colin Larkin","F","BAK","23.828","16","0","0","2","0","2","15","0.0","0.0","0.0","0.12","0.0","0.12","0.94"
"","Trevor Owens","D","LAV","23.809","6","0","0","2","0","2","3","0.0","0.0","0.0","0.33","0.0","0.33","0.5"
"","Mathieu Brodeur","D","UTI/SYR/SPR","27.237","15","0","0","2","0","2","10","0.0","0.0","0.0","0.13","0.0","0.13","0.67"
"","Dmitri Samorukov","D","BAK","18.251","5","0","0","2","0","2","3","0.0","0.0","0.0","0.4","0.0","0.4","0.6"
"","Gus Young","D","SJ","26.185","5","0","0","2","0","2","8","0.0","0.0","0.0","0.4","0.0","0.4","1.6"
"","Martin Reway","LW","LAV","22.642","5","0","0","2","0","2","2","0.0","0.0","0.0","0.4","0.0","0.4","0.4"
"","Jamie Doornbosch","D","BEL/BAK","27.62","6","0","0","2","0","2","0","0.0","0.0","0.0","0.33","0.0","0.33","0.0"
"","Chris Kelly","C","BEL","36.844","16","0","0","2","0","2","11","0.0","0.0","0.0","0.12","0.0","0.12","0.69"
"","Cliff Watson","D","STK/SJ/UTI","23.735","8","0","0","1","0","1","10","0.0","0.0","0.0","0.12","0.0","0.12","1.25"
"","Kevin Schulze","D","WBS","24.381","12","0","0","1","0","1","9","0.0","0.0","0.0","0.08","0.0","0.08","0.75"
"","Nelson Nogier","D","MB","21.304","13","0","0","1","0","1","10","0.0","0.0","0.0","0.08","0.0","0.08","0.77"
"","Johnny Austin","D","LAV","22.152","9","0","0","1","0","1","14","0.0","0.0","0.0","0.11","0.0","0.11","1.56"
"","Matt Finn","D","CHA","23.557","7","0","0","1","0","1","3","0.0","0.0","0.0","0.14","0.0","0.14","0.43"
"","Victor Ejdsell","F","RFD","22.278","5","0","0","1","0","1","9","0.0","0.0","0.0","0.2","0.0","0.2","1.8"
"","Jagger Dirk","D","BNG","24.367","7","0","0","1","0","1","12","0.0","0.0","0.0","0.14","0.0","0.14","1.71"
"","John Edwardh","RW","BNG","22.615","1","0","0","1","0","1","0","0.0","0.0","0.0","1.0","0.0","1.0","0.0"
"","Drew Melanson","LW","HFD","22.681","5","0","0","1","0","1","2","0.0","0.0","0.0","0.2","0.0","0.2","0.4"
"","Mikey Eyssimont","LW","ONT","21.016","3","0","0","1","0","1","2","0.0","0.0","0.0","0.33","0.0","0.33","0.67"
"","Ryan MacKinnon","D","BRI","23.029","3","0","0","1","0","1","5","0.0","0.0","0.0","0.33","0.0","0.33","1.67"
"","Kole Lind","RW","UTI","18.916","6","0","0","1","0","1","7","0.0","0.0","0.0","0.17","0.0","0.17","1.17"
"","Evan Jasper","LW","HFD","25.63","3","0","0","1","0","1","2","0.0","0.0","0.0","0.33","0.0","0.33","0.67"
"","Nicolas Hague","D","CHI","18.779","5","0","0","1","0","1","2","0.0","0.0","0.0","0.2","0.0","0.2","0.4"
"","Trevor Yates","C","GR","22.53","2","0","0","1","0","1","4","0.0","0.0","0.0","0.5","0.0","0.5","2.0"
"","Jan Drozg","RW","WBS","18.459","1","0","0","1","0","1","0","0.0","0.0","0.0","1.0","0.0","1.0","0.0"
"","Jeff Taylor","D","WBS","23.426","14","0","0","1","0","1","6","0.0","0.0","0.0","0.07","0.0","0.07","0.43"
"","Brock Trotter","C","CHI","30.665","4","0","0","1","0","1","1","0.0","0.0","0.0","0.25","0.0","0.25","0.25"
"","Dylan Zink","D","WBS","24.937","7","0","0","1","0","1","3","0.0","0.0","0.0","0.14","0.0","0.14","0.43"
"","Yan-Pavel Laplante","LW","UTI","22.399","5","0","0","1","0","1","4","0.0","0.0","0.0","0.2","0.0","0.2","0.8"
"","Paul Geiger","D","HER","25.134","5","0","0","1","0","1","7","0.0","0.0","0.0","0.2","0.0","0.2","1.4"
"","Joe Faust","D","UTI","25.835","2","0","0","1","0","1","0","0.0","0.0","0.0","0.5","0.0","0.5","0.0"
"","Dylan Olsen","D","BNG","26.7","7","0","0","1","0","1","8","0.0","0.0","0.0","0.14","0.0","0.14","1.14"
"","Jalen Smereck","D","TUC","20.666","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","Greger Hanson","RW","SD","29.578","4","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Bobby MacIntyre","LW","CLE","21.019","5","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.4"
"","Michael Kirkpatrick","C","CLE","27.354","6","0","0","0","0","0","6","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Alex Wideman","RW","RFD","25.758","13","0","0","0","0","0","13","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Ondrej Kase","RW","SD","21.854","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Shawn O'Donnell","RW","HFD","29.301","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Mirco Mueller","D","BNG","22.489","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","Tommy Olczyk","LW","RFD","26.848","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Garrett Meurs","RW","MB","24.674","3","0","0","0","0","0","6","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"","Sergey Zborovskiy","D","HFD","20.564","10","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.4"
"","Chris McCarthy","C","LV","26.131","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Stephen MacAulay","C","SYR","25.405","3","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","1.67"
"","Alex Gudbranson","D","TOR","23.034","3","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Tyler Heinonen","LW","SJ","24.356","3","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","1.67"
"","Patrick McCarron","D","GR","23.092","3","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Desmond Bergin","D","HFD","24.606","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","Troy Josephs","C","WBS","23.354","4","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.25"
"","Nolan Valleau","D","RFD/MIL/UTI/CHI","24.833","16","0","0","0","0","0","18","0.0","0.0","0.0","0.0","0.0","0.0","1.12"
"","Matt Petgrave","D","LAV/BEL/SYR","25.63","15","0","0","0","0","0","12","0.0","0.0","0.0","0.0","0.0","0.0","0.8"
"","Christian Hilbrich","LW","CHI","25.186","4","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.25"
"","Joey Leach","D","HFD","25.63","5","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Nolan DeJong","D","SA","22.393","6","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.33"
"","Brandon McNally","LW","CHI","25.602","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Jackson Leef","F","LAV","25.348","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Reid Duke","C","CHI","21.632","14","0","0","0","0","0","13","0.0","0.0","0.0","0.0","0.0","0.0","0.93"
"","Max Novak","C","TOR","26.421","1","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"","Tyson Wilson","D","LAV","26.689","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Steve McParland","RW","TEX","26.588","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Lindsay Sparks","F","PRO","27.105","5","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.6"
"","Taylor Doherty","D","PRO","26.541","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Alex Kile","LW","RCH","23.187","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Tanner Pond","F","PRO","24.293","4","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","1.25"
"","Etienne Boutet","D","LAV","25.29","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Myles Powell","RW","RCH","23.146","4","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","Garrett Thompson","F","IA","27.527","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","Gabriel Desjardins","LW","LAV","24.849","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","Craig Wyszomirski","D","SYR","24.983","7","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","0.71"
"","Mark Flood","D","MB","32.962","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Tyler Barnes","RW","CLE","27.587","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Jack Walker","LW","IA","21.128","3","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.33"
"","Anton Slepyshev","LW","BAK","23.343","1","0","0","0","0","0","6","0.0","0.0","0.0","0.0","0.0","0.0","6.0"
"","Will Borgen","D","RCH","20.74","8","0","0","0","0","0","8","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Judd Peterson","C","RCH","23.968","2","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","2.5"
"","David Makowski","D","SJ","28.074","2","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","2.5"
"","Zack Kamrass","D","CHA","26.755","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Kyle Maksimovich","LW","RFD","19.519","4","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Tommy Panico","D","IA","22.481","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Hunter Fejes","LW","TOR","23.294","4","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.75"
"","Jake Horton","C","SPR","22.823","9","0","0","0","0","0","17","0.0","0.0","0.0","0.0","0.0","0.0","1.89"
"","Bailey Webster","D","LAV","20.02","1","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"","Wiley Sherman","D","PRO","22.314","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","Adam Plant","D","LAV","22.355","7","0","0","0","0","0","20","0.0","0.0","0.0","0.0","0.0","0.0","2.86"
"","Ivan Lodnia","F","IA","18.043","6","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.33"
"","Justin Hamonic","D","UTI","23.584","1","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","3.0"
"","Neal Goff","D","SA","24.0","3","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.33"
"","Alex Formenton","LW","BEL","18.007","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","Tye Felhaber","LW","LAV","19.113","4","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.75"
"","Vasily Glotov","C","RCH","20.031","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Chris Forney","D","SD","22.82","3","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.33"
"","David Hallisey","RW","HFD","23.078","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Justin Woods","D","MB","23.59","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Samuel Thibault","D","BAK","21.211","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Joni Tuulola","D","RFD","21.706","2","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","1.5"
"","Steve Johnson","D","ONT","23.22","4","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.75"
"","Brodie Dupont","C","STK","30.577","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Tyson Helgesen","D","HFD","20.266","4","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","Jason Salvaggio","LW","HFD","22.957","4","0","0","0","0","0","6","0.0","0.0","0.0","0.0","0.0","0.0","1.5"
"","Jacob Cederholm","D","MB","19.625","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Ty Ronning","RW","HFD","19.905","3","0","0","0","0","0","11","0.0","0.0","0.0","0.0","0.0","0.0","3.67"
"","Rick Pinkston","D","MIL","26.949","3","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Mason Shaw","C","IA","19.516","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Dmitrii Sergeev","D","SA","21.473","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","Jackson Leef","F","LAV","25.353","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Tyson Wilson","D","LAV","26.689","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Brendan Bradley","LW","SYR","25.085","2","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"","Brandon Marino","RW","SYR","31.283","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","Ben Wilson","D","SYR","26.476","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","Josh Pitt","LW","SYR","25.285","2","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","1.5"
"","Matt Ustaski","LW","MB","23.305","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Pascal Laberge","C","LV","19.436","2","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"","David Quenneville","D","BRI","19.51","3","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","1.67"
"","Zeb Knutson","RW","MIL","23.705","2","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"","David Noel","D","SA","18.434","1","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","5.0"
"","Alexei Toropchenko","RW","SA","18.226","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Jeff King","D","TOR","21.561","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","Joshua Winquist","C","TOR","24.025","2","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Aaron Irving","D","UTI","21.536","1","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","3.0"
"","Niclas Almari","D","WBS","19.349","2","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Anthony Angello","C","WBS","21.528","2","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","2.0"
"","Dawson Cook","F","CHI","2016.704","2","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Jared Thomas","LW","SA","23.565","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Dane Birks","D","WBS","22.048","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Branden Troock","RW","HFD","23.491","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Steven Lorentz","LW","CHA","21.424","3","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","1.33"
"","Mitchell Heard","C","CHA","25.512","4","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.25"
"","Terrence Wallin","F","BNG","25.443","4","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Dylan Sadowy","RW","GR","21.454","13","0","0","0","0","0","19","0.0","0.0","0.0","0.0","0.0","0.0","1.46"
"","Shane Conacher","RW","SYR","23.395","10","0","0","0","0","0","6","0.0","0.0","0.0","0.0","0.0","0.0","0.6"
"","Markus Nutivaara","D","CLE","23.278","3","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","1.33"
"","Josh Anderson","RW","CLE","23.36","1","0","0","0","0","0","7","0.0","0.0","0.0","0.0","0.0","0.0","7.0"
"","Robin Press","D","RFD","22.736","7","0","0","0","0","0","10","0.0","0.0","0.0","0.0","0.0","0.0","1.43"
"","Matt Marcinew","RW","ONT","23.94","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Adam Ollas Mattsson","D","STK","21.128","14","0","0","0","0","0","8","0.0","0.0","0.0","0.0","0.0","0.0","0.57"
"","Ziyat Paigin","D","BAK","22.601","7","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.57"
"","Stu Bickel","D","SD","30.955","4","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Bryan Moore","LW","SJ","23.311","7","0","0","0","0","0","6","0.0","0.0","0.0","0.0","0.0","0.0","0.86"
"","Keith Aulie","D","CHI","28.263","11","0","0","0","0","0","8","0.0","0.0","0.0","0.0","0.0","0.0","0.73"
"","Devante Stephens","D","RCH","20.701","6","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","0.83"
"","Kyle Bonis","LW","IA","28.581","5","0","0","0","0","0","7","0.0","0.0","0.0","0.0","0.0","0.0","1.4"
"","Justin Vaive","LW","BEL","28.189","6","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","James Melindy","D","SD","23.762","8","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.25"
"","Lee Stempniak","RW","CHA","34.613","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Cody Donaghey","D","BEL","21.35","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Brycen Martin","D","RCH","21.353","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"","Vaclav Karabacek","RW","RCH","21.372","1","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","3.0"
"","Anton Cederholm","D","UTI","22.566","12","0","0","0","0","0","9","0.0","0.0","0.0","0.0","0.0","0.0","0.75"
"","Eric Knodel","D","RCH","27.272","6","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.5"
"","Tommy Hughes","D","HER","25.441","10","0","0","0","0","0","6","0.0","0.0","0.0","0.0","0.0","0.0","0.6"
"","Gabriel Verpaelst","D","SA","23.998","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"","Spencer Asuchak","LW","SJ","25.816","6","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.17"
